Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,CA4,Carbonic anhydrase 4,Inverse variance weighted,25,1.11 [1.03-1.19],0.0056281640390284
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,CTRB1,Chymotrypsinogen B,Inverse variance weighted,43,0.91 [0.86-0.97],0.0050938373458675
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,1.14 [1.03-1.27],0.0099770255941716
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,18,0.80 [0.68-0.95],0.0089813042807987
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.28 [1.08-1.53],0.00558358417015
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,0.72 [0.57-0.92],0.007765621005511
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,IL6ST,Interleukin-6 receptor subunit beta,Inverse variance weighted,10,0.80 [0.68-0.94],0.0065304926759054
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,MEPE,Matrix extracellular phosphoglycoprotein,Inverse variance weighted,27,0.82 [0.71-0.94],0.0053938109439182
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,RTN4R,Reticulon-4 receptor,Inverse variance weighted,26,1.14 [1.05-1.24],0.0018499406071005
"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,TGFBR1,TGF-beta receptor type-1,Wald ratio,1,0.33 [0.15-0.71],0.0049013505423379
