Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,9.26 [2.55-33.64],0.0007241139700609
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,0.80 [0.68-0.94],0.0062738455471349
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,AGRP,Agouti-related protein,Inverse variance weighted,20,0.55 [0.38-0.81],0.0026237846288491
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,KIR2DL3,Killer cell immunoglobulin-like receptor 2DL3,Inverse variance weighted,21,1.49 [1.10-2.01],0.009400786483117
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,GFRA2,GDNF family receptor alpha-2,Inverse variance weighted,27,1.46 [1.16-1.84],0.0012277432417444
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,0.24 [0.08-0.69],0.008378667702452
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,FABP2,"Fatty acid-binding protein, intestinal",Inverse variance weighted,8,1.86 [1.17-2.95],0.008810917770662
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,5.69 [2.05-15.78],0.0008282288450447
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,UMOD,Uromodulin,Inverse variance weighted,62,1.24 [1.08-1.43],0.0021579788950047
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,LGALS3,Galectin-3,Inverse variance weighted,42,0.73 [0.59-0.91],0.0040987471475104
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,LGALS9,Galectin-9,Inverse variance weighted,39,0.62 [0.48-0.79],0.0001463289250791
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,1.44 [1.19-1.75],0.0001685080822761
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,1.22 [1.08-1.38],0.0018418229368927
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,24,0.67 [0.50-0.90],0.0073934028175664
