Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,ASS1,Argininosuccinate synthase,Inverse variance weighted,2,3.08 [1.34-7.08],0.0080862232620106
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,MENT,Protein MENT,Inverse variance weighted,30,0.76 [0.64-0.90],0.0011455203349073
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.41 [0.24-0.70],0.0010457785792719
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,GUSB,Beta-glucuronidase,Inverse variance weighted,35,1.53 [1.16-2.03],0.0030144434035028
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,SHMT1,"Serine hydroxymethyltransferase, cytosolic",Inverse variance weighted,41,1.13 [1.03-1.23],0.0066538491780638
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,TCOF1,Treacle protein,Inverse variance weighted,2,3.32 [1.38-7.95],0.0071519113734571
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,SDHB,Succinate dehydrogenase,Inverse variance weighted,10,2.63 [1.81-3.81],3.61128957002095e-07
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",Inverse variance weighted,8,1.95 [1.30-2.91],0.0011526357517913
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,THOP1,Thimet oligopeptidase,Inverse variance weighted,4,0.71 [0.57-0.88],0.0017813077009497
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.42 [1.17-1.71],0.0003393362669705
