Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,TNFRSF17,Tumor necrosis factor receptor superfamily member 17,Inverse variance weighted,27,1.14 [1.04-1.25],0.0065434885831929
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,Inverse variance weighted,5,0.80 [0.70-0.91],0.0007377354386152
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,WARS,"Tryptophan--tRNA ligase, cytoplasmic",Inverse variance weighted,5,0.90 [0.83-0.97],0.0049428599895755
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.13 [1.05-1.21],0.0013678249616732
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,OMG,Oligodendrocyte-myelin glycoprotein,Inverse variance weighted,15,0.85 [0.76-0.96],0.0082896843303556
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,LGALS4,Galectin-4,Inverse variance weighted,19,0.93 [0.87-0.98],0.0093434007425317
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,FABP2,"Fatty acid-binding protein, intestinal",Inverse variance weighted,8,1.15 [1.04-1.27],0.0059441652339867
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,0.96 [0.93-0.99],0.009939440594893
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,SHISA5,Protein shisa-5,Inverse variance weighted,16,0.71 [0.56-0.89],0.0025743562649598
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,66,1.04 [1.01-1.07],0.0028762876133286
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,1.08 [1.04-1.13],0.0003508736799766
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,TGFBR1,TGF-beta receptor type-1,Wald ratio,1,0.47 [0.29-0.78],0.0032934806971794
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,FBLN2,Fibulin-2,Inverse variance weighted,17,1.11 [1.05-1.19],0.000880321960724
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,FAM3B,Protein FAM3B,Inverse variance weighted,26,0.93 [0.89-0.97],0.0015320618165787
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,1.22 [1.08-1.39],0.0021364641609602
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,1.15 [1.06-1.26],0.0013553184512793
