Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Influenza and pneumonia,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,0.95 [0.92-0.99],0.0070001586063766
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SERPINB8,Serpin B8,Inverse variance weighted,29,0.98 [0.96-0.99],0.0047436213495165
Chapter X Diseases of the respiratory system,Influenza and pneumonia,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.03 [1.01-1.05],0.0060898924538705
Chapter X Diseases of the respiratory system,Influenza and pneumonia,IFNL1,Interferon lambda-1,Inverse variance weighted,9,0.90 [0.84-0.96],0.0019435101296485
Chapter X Diseases of the respiratory system,Influenza and pneumonia,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,0.97 [0.94-0.99],0.009909943827473
Chapter X Diseases of the respiratory system,Influenza and pneumonia,SIAE,Sialate O-acetylesterase,Inverse variance weighted,9,1.08 [1.02-1.14],0.0043937235482788
Chapter X Diseases of the respiratory system,Influenza and pneumonia,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.61 [0.49-0.76],1.24011382659326e-05
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,13,1.09 [1.03-1.17],0.0061638622956966
Chapter X Diseases of the respiratory system,Influenza and pneumonia,CTSB,Cathepsin B,Inverse variance weighted,50,0.95 [0.93-0.98],6.38184948965997e-05
Chapter X Diseases of the respiratory system,Influenza and pneumonia,P4HB,Protein disulfide-isomerase,Inverse variance weighted,4,0.80 [0.70-0.91],0.0010075039277305
Chapter X Diseases of the respiratory system,Influenza and pneumonia,LRIG3,Leucine-rich repeats and immunoglobulin-like domains protein 3,Inverse variance weighted,3,0.79 [0.69-0.92],0.0015049444877127
Chapter X Diseases of the respiratory system,Influenza and pneumonia,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,0.93 [0.88-0.98],0.0087572331199481
Chapter X Diseases of the respiratory system,Influenza and pneumonia,TMPRSS11D,Transmembrane protease serine 11D,Inverse variance weighted,4,0.87 [0.80-0.95],0.0020826897871617
Chapter X Diseases of the respiratory system,Influenza and pneumonia,FKBP4,Peptidyl-prolyl cis-trans isomerase FKBP4,Inverse variance weighted,2,0.78 [0.66-0.94],0.0071776478731005
Chapter X Diseases of the respiratory system,Influenza and pneumonia,RSPO3,R-spondin-3,Inverse variance weighted,11,0.92 [0.87-0.97],0.0042286287222654
