Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,LGALS4,Galectin-4,Inverse variance weighted,19,0.92 [0.86-0.97],0.0032157448157907
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CD276,CD276 antigen,Inverse variance weighted,47,0.95 [0.92-0.98],0.0036318423718914
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.08 [1.02-1.14],0.0083761158202982
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,IL18,Interleukin-18,Inverse variance weighted,42,1.09 [1.03-1.15],0.0026057300504875
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,1.05 [1.02-1.08],0.000437214925695
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CTSD,Cathepsin D,Inverse variance weighted,24,1.12 [1.05-1.20],0.0008597508609748
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.79 [0.69-0.90],0.0004352485560923
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.07 [1.02-1.12],0.0034652491600147
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.89 [0.84-0.95],0.0004255279533049
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.15 [1.06-1.25],0.0010181006619588
