Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,0.91 [0.84-0.97],0.0080076099767991
Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.11 [1.03-1.20],0.0071126446442003
Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),CCL15,C-C motif chemokine 15,Inverse variance weighted,28,1.06 [1.02-1.10],0.0022885496713025
Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.11 [1.03-1.19],0.003830197859565
Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),NT5E,5'-nucleotidase,Inverse variance weighted,64,0.92 [0.88-0.97],0.0018362610350922
Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),GAST,Gastrin,Inverse variance weighted,9,0.74 [0.59-0.92],0.0072716822584877
Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),LGALS4,Galectin-4,Inverse variance weighted,19,0.89 [0.82-0.96],0.0020025455966527
Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.09 [1.03-1.15],0.0017835635592689
Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.07 [1.02-1.12],0.0081966510327318
Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.11 [1.06-1.16],2.20609774140514e-05
