Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,AMBP,Protein AMBP,Inverse variance weighted,5,1.40 [1.11-1.76],0.0045416656721997
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,Inverse variance weighted,42,1.15 [1.09-1.21],2.85088327175311e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,22,1.21 [1.06-1.37],0.003843868473068
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.30 [1.17-1.44],2.01141611011053e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,CCN4,CCN family member 4,Inverse variance weighted,40,0.89 [0.83-0.96],0.0030686798787444
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.30 [1.11-1.52],0.0010851071450229
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,IDUA,Alpha-L-iduronidase,Inverse variance weighted,55,1.09 [1.04-1.15],0.0008748260087683
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.39 [1.10-1.77],0.0062949756198955
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.20 [1.07-1.34],0.0012779935768091
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.28 [1.12-1.46],0.0003373129374206
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,GRN,Progranulin,Inverse variance weighted,46,1.10 [1.03-1.18],0.0055229856228136
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,0.60 [0.42-0.84],0.0033484663775885
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,MTUS1,Microtubule-associated tumor suppressor 1,Inverse variance weighted,6,0.77 [0.63-0.94],0.0091600326669374
