Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,4,0.89 [0.83-0.96],0.0012217442222605
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.06 [1.02-1.09],0.0008927277633003
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,PRCP,Lysosomal Pro-X carboxypeptidase,Inverse variance weighted,33,1.07 [1.03-1.11],0.0005263331505738
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,MCFD2,Multiple coagulation factor deficiency protein 2,Inverse variance weighted,4,0.88 [0.81-0.96],0.0045445347642435
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CTSB,Cathepsin B,Inverse variance weighted,50,0.97 [0.94-0.99],0.0043481268458656
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,MYLPF,"Myosin regulatory light chain 2, skeletal muscle isoform",Wald ratio,1,0.67 [0.52-0.88],0.0035162155375988
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CTSZ,Cathepsin Z,Inverse variance weighted,16,1.04 [1.01-1.08],0.0094364888022242
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,PLAU,Urokinase-type plasminogen activator,Inverse variance weighted,27,0.95 [0.92-0.99],0.0093843281099895
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,TNFRSF17,Tumor necrosis factor receptor superfamily member 17,Inverse variance weighted,27,1.10 [1.04-1.16],0.0009433550209319
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,59,1.05 [1.02-1.07],0.0001890082489429
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,SELE,E-selectin,Inverse variance weighted,24,0.95 [0.92-0.98],0.0003625312413464
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CCN3,CCN family member 3,Inverse variance weighted,20,1.07 [1.02-1.12],0.0048285878784004
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,SLC39A14,Zinc transporter ZIP14,Inverse variance weighted,5,1.21 [1.06-1.38],0.004909766062261
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,0.95 [0.92-0.98],0.0023008826438084
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,MB,Myoglobin,Inverse variance weighted,10,0.88 [0.80-0.96],0.0047292424062146
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,TNFRSF21,Tumor necrosis factor receptor superfamily member 21,Inverse variance weighted,21,1.09 [1.03-1.16],0.0048838036493346
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CCL25,C-C motif chemokine 25,Inverse variance weighted,49,0.97 [0.95-0.99],0.0036478494679769
