Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Later onset COPD,ACVRL1,Serine/threonine-protein kinase receptor R3,22422,990,2.04 [1.69-2.46],1.4446190859743736e-13
Chapter X Diseases of the respiratory system,Later onset COPD,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22733,995,0.58 [0.52-0.66],1.703879763898329e-17
Chapter X Diseases of the respiratory system,Later onset COPD,ADAMTSL2,ADAMTS-like protein 2,19620,850,1.76 [1.48-2.09],8.521401208828779e-11
Chapter X Diseases of the respiratory system,Later onset COPD,ADM,Pro-adrenomedullin,22863,998,3.16 [2.55-3.92],1.40468906141159e-25
Chapter X Diseases of the respiratory system,Later onset COPD,AGER,Advanced glycosylation end product-specific receptor,22596,990,0.60 [0.52-0.69],4.085058214426086e-13
Chapter X Diseases of the respiratory system,Later onset COPD,ALPP,"Alkaline phosphatase, placental type",22554,989,1.29 [1.22-1.35],2.784344214912867e-23
Chapter X Diseases of the respiratory system,Later onset COPD,ANGPT2,Angiopoietin-2,22863,998,1.59 [1.39-1.83],5.115925541087643e-11
Chapter X Diseases of the respiratory system,Later onset COPD,ANGPTL3,Angiopoietin-related protein 3,22707,992,1.65 [1.41-1.94],8.0355923566976e-10
Chapter X Diseases of the respiratory system,Later onset COPD,ANGPTL4,Angiopoietin-related protein 4,22712,994,1.69 [1.49-1.91],1.7845968649623675e-16
Chapter X Diseases of the respiratory system,Later onset COPD,AREG,Amphiregulin,22554,989,1.87 [1.66-2.11],5.565750656178263e-25
Chapter X Diseases of the respiratory system,Later onset COPD,ASGR1,Asialoglycoprotein receptor 1,22462,992,1.89 [1.61-2.22],1.2819786282935534e-14
Chapter X Diseases of the respiratory system,Later onset COPD,ASGR2,Asialoglycoprotein receptor 2,19625,846,2.14 [1.70-2.70],8.767061196836475e-11
Chapter X Diseases of the respiratory system,Later onset COPD,B2M,Beta-2-microglobulin,19627,851,1.53 [1.37-1.71],9.606903920186736e-14
Chapter X Diseases of the respiratory system,Later onset COPD,BCAN,Brevican core protein,22462,992,0.57 [0.49-0.67],7.73413649839956e-12
Chapter X Diseases of the respiratory system,Later onset COPD,BPIFB1,BPI fold-containing family B member 1,22634,997,1.62 [1.49-1.77],6.38312157585807e-28
Chapter X Diseases of the respiratory system,Later onset COPD,C7,Complement component C7,19158,837,1.97 [1.60-2.42],1.0620742397948432e-10
Chapter X Diseases of the respiratory system,Later onset COPD,C9,Complement component C9,19625,846,1.53 [1.36-1.73],8.191296341571538e-12
Chapter X Diseases of the respiratory system,Later onset COPD,CA6,Carbonic anhydrase 6,22598,988,0.66 [0.61-0.73],8.630232052573723e-19
Chapter X Diseases of the respiratory system,Later onset COPD,CCL17,C-C motif chemokine 17,22590,989,1.23 [1.15-1.30],1.4715617335468014e-11
Chapter X Diseases of the respiratory system,Later onset COPD,CCL18,C-C motif chemokine 18,22383,978,1.26 [1.17-1.35],6.662103147336883e-11
Chapter X Diseases of the respiratory system,Later onset COPD,CCL20,C-C motif chemokine 20,22930,998,1.24 [1.18-1.31],6.721769843253576e-16
Chapter X Diseases of the respiratory system,Later onset COPD,CCL21,C-C motif chemokine 21,22748,996,1.47 [1.31-1.64],5.785075058158777e-11
Chapter X Diseases of the respiratory system,Later onset COPD,CCL3,C-C motif chemokine 3,22649,997,1.25 [1.17-1.35],3.5068542224997766e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CCL7,C-C motif chemokine 7,22649,997,1.39 [1.28-1.51],1.5101344612551033e-15
Chapter X Diseases of the respiratory system,Later onset COPD,CD14,Monocyte differentiation antigen CD14,22246,973,1.65 [1.44-1.89],1.7192061895157682e-13
Chapter X Diseases of the respiratory system,Later onset COPD,CD27,CD27 antigen,22733,995,1.64 [1.46-1.84],1.917697977315124e-16
Chapter X Diseases of the respiratory system,Later onset COPD,CD274,Programmed cell death 1 ligand 1,22462,992,1.75 [1.52-2.02],1.0579115268284252e-14
Chapter X Diseases of the respiratory system,Later onset COPD,CD300E,CMRF35-like molecule 2,22800,997,1.75 [1.55-1.98],1.66935541782158e-19
Chapter X Diseases of the respiratory system,Later onset COPD,CD302,CD302 antigen,22554,989,1.91 [1.63-2.23],7.460413865304938e-16
Chapter X Diseases of the respiratory system,Later onset COPD,CD74,HLA class II histocompatibility antigen gamma chain,22869,1002,1.87 [1.61-2.18],6.371062098890495e-16
Chapter X Diseases of the respiratory system,Later onset COPD,CD80,T-lymphocyte activation antigen CD80,19608,847,2.08 [1.75-2.47],5.88221652558855e-17
Chapter X Diseases of the respiratory system,Later onset COPD,CD83,CD83 antigen,22649,997,1.66 [1.43-1.93],2.323464078464409e-11
Chapter X Diseases of the respiratory system,Later onset COPD,CDCP1,CUB domain-containing protein 1,22462,992,1.46 [1.34-1.60],1.204173012361143e-16
Chapter X Diseases of the respiratory system,Later onset COPD,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,21863,956,1.43 [1.32-1.55],1.6314890115142761e-18
Chapter X Diseases of the respiratory system,Later onset COPD,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,19620,850,1.67 [1.52-1.84],5.069435090785183e-27
Chapter X Diseases of the respiratory system,Later onset COPD,CFB,Complement factor B,19289,836,2.09 [1.70-2.57],3.990984283907401e-12
Chapter X Diseases of the respiratory system,Later onset COPD,CFHR5,Complement factor H-related protein 5,19375,839,1.71 [1.45-2.01],2.0479721145015074e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",19562,849,1.66 [1.46-1.88],1.0313912477338468e-14
Chapter X Diseases of the respiratory system,Later onset COPD,CHGA,Chromogranin-A,19620,850,1.27 [1.19-1.34],3.195446174695961e-15
Chapter X Diseases of the respiratory system,Later onset COPD,CHI3L1,Chitinase-3-like protein 1,22192,969,1.28 [1.21-1.36],1.7431088153487232e-16
Chapter X Diseases of the respiratory system,Later onset COPD,CKAP4,Cytoskeleton-associated protein 4,22818,993,1.69 [1.44-1.99],1.7567877905991102e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CKB,Creatine kinase B-type,19620,850,1.47 [1.32-1.64],1.0390751204041952e-11
Chapter X Diseases of the respiratory system,Later onset COPD,CLEC4D,C-type lectin domain family 4 member D,22649,997,1.31 [1.21-1.43],3.748953760014776e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CLEC5A,C-type lectin domain family 5 member A,22594,990,2.18 [1.84-2.58],1.9811668248120322e-19
Chapter X Diseases of the respiratory system,Later onset COPD,CLEC6A,C-type lectin domain family 6 member A,22142,968,1.73 [1.55-1.94],8.361303196830712e-22
Chapter X Diseases of the respiratory system,Later onset COPD,CNTN1,Contactin-1,22949,1007,0.47 [0.39-0.57],1.5428524291089842e-14
Chapter X Diseases of the respiratory system,Later onset COPD,CNTN5,Contactin-5,22720,999,0.61 [0.53-0.72],7.242192528912404e-10
Chapter X Diseases of the respiratory system,Later onset COPD,COL18A1,Collagen alpha-1(XVIII) chain,22760,999,2.62 [2.10-3.28],2.053991370985028e-17
Chapter X Diseases of the respiratory system,Later onset COPD,COLEC12,Collectin-12,22631,991,1.85 [1.54-2.23],1.0475918226805403e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CRIM1,Cysteine-rich motor neuron 1 protein,22748,996,2.64 [2.02-3.46],1.5858443402265676e-12
Chapter X Diseases of the respiratory system,Later onset COPD,CSF1,Macrophage colony-stimulating factor 1,22748,996,2.40 [1.98-2.91],3.5726420710393283e-19
Chapter X Diseases of the respiratory system,Later onset COPD,CST3,Cystatin-C,22736,990,1.89 [1.59-2.24],6.30891783741917e-13
Chapter X Diseases of the respiratory system,Later onset COPD,CTSD,Cathepsin D,21213,932,1.44 [1.29-1.61],1.5044291966582726e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CXCL13,C-X-C motif chemokine 13,22869,1002,1.24 [1.16-1.32],5.119798128370158e-11
Chapter X Diseases of the respiratory system,Later onset COPD,CXCL17,C-X-C motif chemokine 17,22930,998,1.85 [1.69-2.02],2.2233943353705207e-41
Chapter X Diseases of the respiratory system,Later onset COPD,CXCL9,C-X-C motif chemokine 9,22748,996,1.50 [1.39-1.61],2.3919416175016028e-28
Chapter X Diseases of the respiratory system,Later onset COPD,DLL1,Delta-like protein 1,22733,995,1.79 [1.51-2.12],2.3647334672933248e-11
Chapter X Diseases of the respiratory system,Later onset COPD,EDA2R,Tumor necrosis factor receptor superfamily member 27,22863,998,1.78 [1.57-2.03],1.283403241184343e-18
Chapter X Diseases of the respiratory system,Later onset COPD,EFNA1,Ephrin-A1,22626,986,2.08 [1.77-2.45],1.772156002986488e-18
Chapter X Diseases of the respiratory system,Later onset COPD,EFNA4,Ephrin-A4,22422,990,1.93 [1.67-2.23],7.8266649101097165e-19
Chapter X Diseases of the respiratory system,Later onset COPD,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,22748,996,0.69 [0.62-0.76],6.366043999323636e-13
Chapter X Diseases of the respiratory system,Later onset COPD,ENPP6,Glycerophosphocholine cholinephosphodiesterase ENPP6,19060,827,0.52 [0.43-0.62],1.0001602614166172e-12
Chapter X Diseases of the respiratory system,Later onset COPD,EPHA2,Ephrin type-A receptor 2,21818,949,1.69 [1.44-2.00],2.9925936398474475e-10
Chapter X Diseases of the respiratory system,Later onset COPD,FABP4,"Fatty acid-binding protein, adipocyte",22949,1007,1.54 [1.39-1.69],4.699039684541431e-18
Chapter X Diseases of the respiratory system,Later onset COPD,FAM20A,Pseudokinase FAM20A,19608,847,1.89 [1.57-2.27],2.1681940804762275e-11
Chapter X Diseases of the respiratory system,Later onset COPD,FAP,Prolyl endopeptidase FAP,22949,1007,0.48 [0.40-0.59],1.477866727657414e-12
Chapter X Diseases of the respiratory system,Later onset COPD,FGA,Fibrinogen alpha chain,19180,828,2.07 [1.69-2.54],1.459803098098733e-12
Chapter X Diseases of the respiratory system,Later onset COPD,FGF23,Fibroblast growth factor 23,22825,997,1.35 [1.25-1.47],1.0506871057217811e-12
Chapter X Diseases of the respiratory system,Later onset COPD,FGL1,Fibrinogen-like protein 1,19625,846,1.59 [1.44-1.74],7.2955824786877055e-22
Chapter X Diseases of the respiratory system,Later onset COPD,FSTL3,Follistatin-related protein 3,22598,990,1.98 [1.71-2.31],5.121142442844965e-19
Chapter X Diseases of the respiratory system,Later onset COPD,FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,22869,1002,1.54 [1.37-1.73],6.737416767074316e-13
Chapter X Diseases of the respiratory system,Later onset COPD,GAST,Gastrin,19562,849,1.17 [1.12-1.21],1.4162521662098484e-13
Chapter X Diseases of the respiratory system,Later onset COPD,GDF15,Growth/differentiation factor 15,22949,1007,1.90 [1.73-2.09],3.030815742841537e-40
Chapter X Diseases of the respiratory system,Later onset COPD,GM2A,Ganglioside GM2 activator,19142,834,1.50 [1.32-1.70],2.404455888359021e-10
Chapter X Diseases of the respiratory system,Later onset COPD,HAVCR1,Hepatitis A virus cellular receptor 1,22830,996,1.41 [1.30-1.53],5.984289133228541e-18
Chapter X Diseases of the respiratory system,Later onset COPD,HAVCR2,Hepatitis A virus cellular receptor 2,22668,990,1.76 [1.52-2.03],1.1534177698919076e-14
Chapter X Diseases of the respiratory system,Later onset COPD,HGF,Hepatocyte growth factor,22930,998,2.07 [1.79-2.40],1.1581232393979393e-22
Chapter X Diseases of the respiratory system,Later onset COPD,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",22649,997,1.90 [1.61-2.25],8.063643009665599e-14
Chapter X Diseases of the respiratory system,Later onset COPD,ICAM1,Intercellular adhesion molecule 1,22584,987,2.30 [1.93-2.75],4.658876949910242e-20
Chapter X Diseases of the respiratory system,Later onset COPD,ICAM5,Intercellular adhesion molecule 5,22671,994,1.56 [1.38-1.76],8.51082287567996e-13
Chapter X Diseases of the respiratory system,Later onset COPD,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,19092,828,2.22 [1.94-2.55],1.0352013397557645e-29
Chapter X Diseases of the respiratory system,Later onset COPD,IGDCC4,Immunoglobulin superfamily DCC subclass member 4,19620,850,0.41 [0.34-0.50],6.122287696604455e-19
Chapter X Diseases of the respiratory system,Later onset COPD,IGFBP2,Insulin-like growth factor-binding protein 2,22915,1007,1.42 [1.30-1.56],1.7061481131079846e-13
Chapter X Diseases of the respiratory system,Later onset COPD,IGFBP4,Insulin-like growth factor-binding protein 4,22393,975,1.70 [1.54-1.88],2.2848502338553087e-25
Chapter X Diseases of the respiratory system,Later onset COPD,IGFBP7,Insulin-like growth factor-binding protein 7,22949,1007,1.67 [1.45-1.92],1.7827635146233068e-12
Chapter X Diseases of the respiratory system,Later onset COPD,IGFBPL1,Insulin-like growth factor-binding protein-like 1,22671,994,1.64 [1.41-1.91],2.3605807103971867e-10
Chapter X Diseases of the respiratory system,Later onset COPD,IGLC2,Immunoglobulin lambda constant 2,19601,850,1.88 [1.62-2.19],1.8996188185681448e-16
Chapter X Diseases of the respiratory system,Later onset COPD,IL18BP,Interleukin-18-binding protein,22778,993,1.74 [1.48-2.06],5.144485112573937e-11
Chapter X Diseases of the respiratory system,Later onset COPD,IL19,Interleukin-19,22104,968,1.26 [1.18-1.35],8.725793220974633e-11
Chapter X Diseases of the respiratory system,Later onset COPD,IL1RN,Interleukin-1 receptor antagonist protein,22597,989,1.43 [1.31-1.56],8.468667231329194e-16
Chapter X Diseases of the respiratory system,Later onset COPD,IL2RA,Interleukin-2 receptor subunit alpha,22526,986,1.82 [1.61-2.05],1.6986887475043378e-22
Chapter X Diseases of the respiratory system,Later onset COPD,IL6,Interleukin-6,22554,989,1.32 [1.26-1.38],5.447469009409284e-31
Chapter X Diseases of the respiratory system,Later onset COPD,INHBB,Inhibin beta B chain,19158,826,1.63 [1.45-1.83],8.659855676179118e-17
Chapter X Diseases of the respiratory system,Later onset COPD,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,22778,993,1.90 [1.63-2.21],1.010678406698642e-16
Chapter X Diseases of the respiratory system,Later onset COPD,ITIH4,Inter-alpha-trypsin inhibitor heavy chain H4,19627,851,2.02 [1.63-2.49],7.458089562387718e-11
Chapter X Diseases of the respiratory system,Later onset COPD,KLK4,Kallikrein-4,22863,998,1.36 [1.26-1.47],5.743377608266781e-16
Chapter X Diseases of the respiratory system,Later onset COPD,KRT19,"Keratin, type I cytoskeletal 19",22611,994,1.31 [1.22-1.41],1.2685241702634868e-12
Chapter X Diseases of the respiratory system,Later onset COPD,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,22631,991,1.90 [1.70-2.14],2.3850841207204988e-27
Chapter X Diseases of the respiratory system,Later onset COPD,LAMP3,Lysosome-associated membrane glycoprotein 3,22894,997,1.76 [1.59-1.94],1.9957685224021432e-27
Chapter X Diseases of the respiratory system,Later onset COPD,LAYN,Layilin,22430,991,1.56 [1.36-1.80],4.6005387245157376e-10
Chapter X Diseases of the respiratory system,Later onset COPD,LGALS4,Galectin-4,22631,991,1.40 [1.28-1.54],1.8399968629006124e-13
Chapter X Diseases of the respiratory system,Later onset COPD,LGALS9,Galectin-9,22636,990,2.06 [1.74-2.44],1.93157505919122e-17
Chapter X Diseases of the respiratory system,Later onset COPD,LGMN,Legumain,22748,996,1.78 [1.53-2.06],2.7295571481018148e-14
Chapter X Diseases of the respiratory system,Later onset COPD,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,22642,993,2.36 [1.99-2.79],5.479816950747524e-23
Chapter X Diseases of the respiratory system,Later onset COPD,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,22272,974,1.60 [1.42-1.80],2.312482130233752e-14
Chapter X Diseases of the respiratory system,Later onset COPD,LMNB2,Lamin-B2,19562,849,2.17 [1.78-2.65],2.1892817161916212e-14
Chapter X Diseases of the respiratory system,Later onset COPD,LRG1,Leucine-rich alpha-2-glycoprotein,19627,851,2.77 [2.22-3.46],1.5724942384366528e-19
Chapter X Diseases of the respiratory system,Later onset COPD,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,22802,993,1.85 [1.60-2.14],2.0458258995163323e-16
Chapter X Diseases of the respiratory system,Later onset COPD,LRRN1,Leucine-rich repeat neuronal protein 1,22272,974,0.51 [0.45-0.59],1.4611978294792329e-21
Chapter X Diseases of the respiratory system,Later onset COPD,LTBP2,Latent-transforming growth factor beta-binding protein 2,22949,1007,2.04 [1.73-2.41],4.5959458161708586e-17
Chapter X Diseases of the respiratory system,Later onset COPD,MDK,Midkine,22659,992,1.39 [1.27-1.52],4.8378399579167815e-12
Chapter X Diseases of the respiratory system,Later onset COPD,MEP1B,Meprin A subunit beta,22671,994,0.87 [0.83-0.91],9.5714672431585e-10
Chapter X Diseases of the respiratory system,Later onset COPD,MMP10,Stromelysin-2,22589,993,1.39 [1.27-1.51],1.4124751198349465e-13
Chapter X Diseases of the respiratory system,Later onset COPD,MMP12,Macrophage metalloelastase,22698,993,1.71 [1.56-1.87],4.539674467755618e-32
Chapter X Diseases of the respiratory system,Later onset COPD,MMP7,Matrilysin,22225,975,1.52 [1.35-1.71],3.4381500119585786e-12
Chapter X Diseases of the respiratory system,Later onset COPD,MMP8,Neutrophil collagenase,22834,1002,1.29 [1.20-1.39],1.993904109761879e-12
Chapter X Diseases of the respiratory system,Later onset COPD,MMP9,Matrix metalloproteinase-9,22634,990,1.45 [1.32-1.59],4.232189580745131e-15
Chapter X Diseases of the respiratory system,Later onset COPD,MRC1,Macrophage mannose receptor 1,19625,846,3.30 [2.66-4.09],1.1037594936753012e-27
Chapter X Diseases of the respiratory system,Later onset COPD,MSLN,Mesothelin,22515,986,1.51 [1.39-1.64],5.802382256098363e-23
Chapter X Diseases of the respiratory system,Later onset COPD,MSR1,Macrophage scavenger receptor types I and II,22869,1002,1.52 [1.35-1.71],2.3512254700214605e-12
Chapter X Diseases of the respiratory system,Later onset COPD,MZB1,Marginal zone B- and B1-cell-specific protein,22702,995,1.80 [1.64-1.98],8.557080969045136e-33
Chapter X Diseases of the respiratory system,Later onset COPD,NECTIN2,Nectin-2,22642,993,1.83 [1.55-2.16],5.41639343421495e-13
Chapter X Diseases of the respiratory system,Later onset COPD,NPC2,NPC intracellular cholesterol transporter 2,19286,840,1.94 [1.68-2.24],1.6933179012319172e-19
Chapter X Diseases of the respiratory system,Later onset COPD,NPDC1,Neural proliferation differentiation and control protein 1,22671,994,1.63 [1.42-1.88],1.0701317058313044e-11
Chapter X Diseases of the respiratory system,Later onset COPD,NT5C1A,Cytosolic 5'-nucleotidase 1A,19562,849,1.65 [1.41-1.94],5.644354572791577e-10
Chapter X Diseases of the respiratory system,Later onset COPD,NTproBNP,N-terminal prohormone of brain natriuretic peptide,22671,994,1.16 [1.11-1.22],1.3244005146037396e-11
Chapter X Diseases of the respiratory system,Later onset COPD,OCLN,Occludin,19564,843,1.88 [1.65-2.13],1.6569948673862337e-22
Chapter X Diseases of the respiratory system,Later onset COPD,ORM1,Alpha-1-acid glycoprotein 1,19555,847,2.94 [2.20-3.94],5.198759587114951e-13
Chapter X Diseases of the respiratory system,Later onset COPD,OSCAR,Osteoclast-associated immunoglobulin-like receptor,22666,993,1.78 [1.51-2.09],2.648943900155251e-12
Chapter X Diseases of the respiratory system,Later onset COPD,OSM,Oncostatin-M,22536,991,1.36 [1.25-1.47],2.9184202750991223e-14
Chapter X Diseases of the respiratory system,Later onset COPD,OSMR,Oncostatin-M-specific receptor subunit beta,22814,993,3.21 [2.42-4.25],5.199780264259518e-16
Chapter X Diseases of the respiratory system,Later onset COPD,PALM2,Paralemmin-2,19562,849,1.62 [1.39-1.89],7.663644689802557e-10
Chapter X Diseases of the respiratory system,Later onset COPD,PIGR,Polymeric immunoglobulin receptor,22371,979,1.93 [1.68-2.21],1.9121163225282302e-20
Chapter X Diseases of the respiratory system,Later onset COPD,PLA2G15,Phospholipase A2 group XV,22733,995,1.86 [1.53-2.26],5.31588533788865e-10
Chapter X Diseases of the respiratory system,Later onset COPD,PLA2G2A,"Phospholipase A2, membrane associated",22648,997,1.29 [1.19-1.40],2.970219580754026e-10
Chapter X Diseases of the respiratory system,Later onset COPD,PLAUR,Urokinase plasminogen activator surface receptor,22480,984,3.26 [2.76-3.86],9.842523350934292e-44
Chapter X Diseases of the respiratory system,Later onset COPD,PRG2,Bone marrow proteoglycan,19620,850,1.59 [1.41-1.79],5.522714265101623e-14
Chapter X Diseases of the respiratory system,Later onset COPD,PRR4,Proline-rich protein 4,19012,815,1.34 [1.23-1.46],4.5663247988002225e-11
Chapter X Diseases of the respiratory system,Later onset COPD,PRSS8,Prostasin,22562,989,1.83 [1.61-2.07],8.687037898870248e-21
Chapter X Diseases of the respiratory system,Later onset COPD,PSAP,Prosaposin,19436,845,2.09 [1.77-2.46],1.3850267840683244e-18
Chapter X Diseases of the respiratory system,Later onset COPD,PZP,Pregnancy zone protein,19627,851,1.69 [1.43-1.99],3.8237732246496527e-10
