Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0001819,GO:0001819,positive regulation of cytokine production,33/196,475/18800,4.22599625602281e-18,1.59024239114138e-14,1.0284740362026e-14,BTN3A2/CD274/CD4/CD74/CD83/CEACAM20/CHI3L1/CLEC5A/CLEC6A/FCN1/FURIN/HAVCR2/HGF/HLA-E/IFNGR1/IL10/IL12B/IL12RB1/IL15/IL18/IL18R1/IL1R1/IL4R/LBP/LGALS9/LILRA5/NOS2/ORM1/OSM/SPON2/TNF/TNFRSF14/TREM2,33
GO:0002697,GO:0002697,regulation of immune effector process,28/196,353/18800,6.00680925448156e-17,1.13018116123071e-13,7.30933841913756e-14,BST2/C4BPB/CD74/FCN1/HAVCR2/HLA-E/IL10/IL12B/IL12RB1/IL18/IL18R1/IL1R1/IL4R/LBP/LGALS9/LILRB4/MZB1/NECTIN2/NOS2/PGLYRP1/SLAMF8/SPON2/TNF/TNFRSF14/TNFRSF1B/TNFRSF4/TREM2/VSIG4,28
GO:0046718,GO:0046718,viral entry into host cell,19/196,146/18800,9.23628692171597e-16,1.15853825621391e-12,7.49273521509029e-13,ACE2/BSG/CD4/CD74/CLEC5A/CTSL/EGFR/EPHA2/FCN1/HAVCR1/ITGA5/LGALS9/MRC1/NECTIN2/NECTIN4/SCARB2/SIGLEC1/TNFRSF14/TNFRSF4,19
GO:0019221,GO:0019221,cytokine-mediated signaling pathway,30/196,486/18800,3.951164524989051e-15,2.97364642150676e-12,1.9231773435315098e-12,CCL20/CD4/CD74/CSF1/CXCL13/CXCL9/IFNGR1/IL10RB/IL12B/IL12RB1/IL15/IL18/IL18R1/IL1R1/IL1R2/IL1RN/IL4R/KRT18/LILRA5/LILRB4/OSM/TFF2/TNF/TNFRSF11A/TNFRSF14/TNFRSF19/TNFRSF1A/TNFRSF1B/TNFRSF4/TREM2,30
GO:0002460,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,26/196,370/18800,1.5292244224506302e-14,8.22067357383106e-12,5.31664190181334e-12,BTN3A2/C1RL/C4BPB/C7/CD27/CD274/CD4/CD74/CFI/CLEC6A/CXCL13/HAVCR2/HLA-E/IL10/IL12B/IL12RB1/IL18/IL18BP/IL18R1/IL1R1/IL4R/LILRB4/NECTIN2/TNF/TNFRSF1B/TREM2,26
GO:0050730,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,22/196,261/18800,4.6136177995168e-14,1.76428937081882e-11,1.1410372534045099e-11,AREG/CD4/CD74/CLEC6A/EFNA1/EGFR/GFRA1/HGF/HRG/IL12B/IL15/IL18/ITGA5/LILRA5/LILRB4/OSM/SPINK1/TGFA/TNF/TNFRSF14/TNFRSF1A/TREM2,22
GO:0022409,GO:0022409,positive regulation of cell-cell adhesion,23/196,291/18800,4.68851812601333e-14,1.76428937081882e-11,1.1410372534045099e-11,CD27/CD274/CD4/CD74/CD83/CXCL13/FSTL3/HAVCR2/HLA-E/IGFBP2/IL10/IL12B/IL12RB1/IL15/IL18/IL4R/LGALS9/LILRB4/PLAUR/SIRPB1/TGFBR2/TNF/TNFRSF14,23
GO:0042742,GO:0042742,defense response to bacterium,25/196,364/18800,8.560554344015151e-14,2.9284878178662695e-11,1.89397144912565e-11,CCL20/CD4/CLEC4D/COLEC12/CXCL13/EPHA2/HAVCR2/HLA-E/IL10/IL12B/LBP/LCN2/NOS2/PGLYRP1/PI3/RARRES2/RNASE6/SLAMF8/SPON2/STAB2/TNF/TNFRSF14/TNFRSF1A/TREM2/WFDC2,25
GO:0050867,GO:0050867,positive regulation of cell activation,27/196,436/18800,9.826638987973051e-14,2.9624639232729695e-11,1.9159451698972298e-11,CD27/CD274/CD4/CD74/CD83/CLEC4D/HAVCR1/HAVCR2/HLA-E/IGFBP2/IL10/IL12B/IL12RB1/IL15/IL18/IL4R/LBP/LGALS9/LILRA5/LILRB4/NECTIN2/SIRPB1/TGFBR2/TNF/TNFRSF14/TNFRSF4/TREM2,27
GO:0002819,GO:0002819,regulation of adaptive immune response,19/196,188/18800,1.02343956956016e-13,2.9624639232729695e-11,1.9159451698972298e-11,C4BPB/CD274/CD4/CLEC6A/HAVCR2/HLA-E/IL10/IL12B/IL12RB1/IL18/IL18R1/IL1R1/IL4R/LILRB4/NECTIN2/TNF/TNFRSF14/TNFRSF1B/TREM2,19
