Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045785,GO:0045785,positive regulation of cell adhesion,76/687,446/18800,6.1323808405246e-30,3.44776746144375e-26,2.2331555579662498e-26,ADA/ADAM8/ADAM9/ADGRG1/AGR2/B2M/CCDC80/CCL21/CCL25/CD160/CD27/CD274/CD276/CD28/CD4/CD46/CD5/CD55/CD70/CD74/CD80/CD83/CSF1/CX3CL1/DAG1/DMP1/EDIL3/EPHA4/EPO/FBLN2/FSTL3/HAVCR2/HLA-DRA/HLA-E/HYAL1/ICOSLG/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL4R/IL6/IL6ST/ITGA5/ITGB2/KLRK1/LGALS1/LGALS9/LILRB1/LILRB2/LILRB4/MDK/NRP1/OLFM4/PDCD1LG2/PLAUR/PRSS2/PTPRC/RET/RNASE10/SFRP1/SIRPA/SIRPB1/SLAMF1/TEK/TGFBR2/THY1/TNF/TNFRSF14/TNFSF11/TNFSF13B/VCAM1/VIT/VWC2/XCL1,76
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,70/687,381/18800,1.0674202667008499e-29,3.44776746144375e-26,2.2331555579662498e-26,ADA/ADAM8/APOA4/B2M/CCL21/CCL25/CD160/CD27/CD274/CD276/CD28/CD300A/CD4/CD46/CD5/CD55/CD70/CD74/CD80/CD83/CEACAM1/CRTAM/EPO/FGL1/GCNT1/GPNMB/HAVCR2/HLA-DRA/HLA-E/ICAM1/ICOSLG/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL4R/IL6/IL6ST/ITGA5/ITGB1/ITGB2/ITGB7/JAM2/KLRK1/LAG3/LGALS1/LGALS3/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/MDK/PDCD1LG2/PTPRC/SIRPA/SIRPB1/SLAMF1/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF21/TNFSF11/TNFSF13B/UMOD/VCAM1/VSIG4/XCL1,70
GO:0050863,GO:0050863,regulation of T cell activation,63/687,342/18800,7.30641509909234e-27,1.17998603850341e-23,7.64289474181369e-24,ADA/ADAM8/B2M/CCL21/CD160/CD27/CD274/CD276/CD28/CD300A/CD4/CD46/CD5/CD55/CD70/CD74/CD80/CD83/CEACAM1/CLC/CRTAM/EPO/FGL1/GPNMB/HAVCR2/HLA-DRA/HLA-E/ICOSLG/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL4R/IL6/IL6ST/KLRK1/LAG3/LGALS1/LGALS3/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/MDK/PDCD1LG2/PTPRC/SIRPA/SIRPB1/SLAMF1/SPINK5/TGFBR2/THY1/TNFRSF14/TNFRSF1B/TNFRSF21/TNFSF11/TNFSF13B/TNFSF8/VCAM1/VSIG4/XCL1,63
GO:0050900,GO:0050900,leukocyte migration,66/687,384/18800,2.6809443777349097e-26,3.4637801360335e-23,2.2435271371571102e-23,ADA/ADAM8/ADGRE2/ARHGEF5/B4GALT1/BSG/CALCA/CCL11/CCL15/CCL20/CCL21/CCL25/CCN3/CD200/CD300A/CD74/CD99/CD99L2/CHGA/CRTAM/CSF1/CSF1R/CX3CL1/CXADR/CXCL16/CXCL9/EDN1/FLT1/GAS6/GCNT1/ICAM1/IL1R1/IL6/ITGB1/ITGB2/ITGB7/JAM2/KLRK1/LBP/LGALS3/LGALS9/LYVE1/MDK/MSTN/NBL1/PADI2/PGF/PLA2G1B/PLA2G7/RET/SCG2/SIRPA/SLAMF1/SLAMF8/THBS4/THY1/TNF/TNFRSF11A/TNFRSF14/TNFSF11/UMOD/VCAM1/VEGFB/VEGFD/XCL1/XG,66
GO:0098742,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,56/687,279/18800,6.41198870825801e-26,6.04763936479358e-23,3.91712016865806e-23,ALCAM/AMIGO2/BSG/CD164/CDH1/CDH15/CDH17/CDH2/CDH3/CDH5/CDH6/CDHR2/CDHR5/CEACAM1/CEACAM5/CEACAM8/CLSTN2/CNTN2/CNTN4/CRTAM/CX3CL1/CXADR/DSC2/DSCAM/DSG2/ESAM/ICAM1/IL1RN/ITGA5/ITGAM/ITGB1/ITGB2/L1CAM/MDGA1/MILR1/NECTIN2/NECTIN4/PCDH1/PCDH12/PCDH17/PCDH7/PCDHB15/PKD1/PLXNB2/PTPRM/PTPRS/REG3A/RET/ROBO1/ROBO2/SCARF2/SLITRK2/SPARCL1/TGFBR2/UMOD/VCAM1,56
GO:0050867,GO:0050867,positive regulation of cell activation,69/687,436/18800,2.8825105883424e-25,2.32762730008649e-22,1.50762889324487e-22,ACTA2/ADA/ADAM8/AXL/B2M/CCL21/CD160/CD27/CD274/CD276/CD28/CD38/CD4/CD40/CD46/CD5/CD55/CD70/CD74/CD80/CD83/CLEC4D/CLEC7A/EPO/GAS6/HAVCR1/HAVCR2/HLA-DRA/HLA-E/ICOSLG/IGFBP2/IGLC2/IL12B/IL12RB1/IL15/IL15RA/IL1RL1/IL2RA/IL4R/IL6/IL6ST/ITGAM/ITGB2/KLRK1/LBP/LGALS1/LGALS9/LILRA5/LILRB1/LILRB2/LILRB4/MDK/NECTIN2/PDCD1LG2/PTPRC/SIRPA/SIRPB1/SLAMF1/TGFB1/TGFBR2/THY1/TNF/TNFRSF14/TNFRSF4/TNFSF11/TNFSF13/TNFSF13B/VCAM1/XCL1,69
GO:0050870,GO:0050870,positive regulation of T cell activation,49/687,223/18800,1.19496367886737e-24,7.71946536548319e-22,4.999979603681879e-22,ADA/ADAM8/B2M/CCL21/CD160/CD27/CD274/CD276/CD28/CD4/CD46/CD5/CD55/CD70/CD74/CD80/CD83/EPO/HAVCR2/HLA-DRA/HLA-E/ICOSLG/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL4R/IL6/IL6ST/KLRK1/LGALS1/LGALS9/LILRB1/LILRB2/LILRB4/MDK/PDCD1LG2/PTPRC/SIRPA/SIRPB1/SLAMF1/TGFBR2/THY1/TNFRSF14/TNFSF11/TNFSF13B/VCAM1/XCL1,49
GO:0002683,GO:0002683,negative regulation of immune system process,66/687,425/18800,9.975347546177601e-24,4.57201299675689e-21,2.9613413169478e-21,ADA/AMBP/APCS/APOA2/AXL/BST2/CCL21/CCL25/CCN3/CD160/CD200/CD274/CD300A/CD300LF/CD46/CD55/CD59/CD74/CD80/CEACAM1/CR2/CRTAM/CX3CL1/FGL1/FSTL3/GPNMB/GRN/HAVCR2/HLA-E/IL12B/IL1RL1/IL2RA/IL4R/KLRK1/LAG3/LDLR/LGALS3/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/MDK/MERTK/MILR1/MMP12/NBL1/PADI2/PDCD1/PDCD1LG2/PGLYRP1/PTPRC/SFRP1/SLAMF1/SLAMF8/SOX9/SPINK5/SUSD4/TGFB1/THY1/TNF/TNFRSF13B/TNFRSF14/TNFRSF21/VSIG4/XCL1,66
GO:0002697,GO:0002697,regulation of immune effector process,60/687,353/18800,1.0140087380830901e-23,4.57201299675689e-21,2.9613413169478e-21,ADGRE2/APOA2/B2M/BST2/CD160/CD244/CD28/CD300A/CD40/CD46/CD55/CD59/CD74/CD80/CEACAM1/CLC/CLEC7A/CR2/CRTAM/FCER2/FCN2/GRN/HAVCR2/HLA-DRA/HLA-E/ICAM1/IL12B/IL12RB1/IL18R1/IL1R1/IL4R/IL6/ITGAM/ITGB2/KLRK1/LAG3/LBP/LGALS3/LGALS9/LILRB1/LILRB4/NCR1/NECTIN2/PGLYRP1/PTPRC/SEMA7A/SLAMF1/SLAMF6/SLAMF8/SPINK5/SPON2/SUSD4/TGFB1/TNF/TNFRSF14/TNFRSF1B/TNFRSF4/TNFSF13/VSIG4/XCL1,60
GO:0070663,GO:0070663,regulation of leukocyte proliferation,51/687,254/18800,1.06161292494355e-23,4.57201299675689e-21,2.9613413169478e-21,ADA/BST2/CD274/CD276/CD28/CD300A/CD38/CD40/CD46/CD55/CD70/CD74/CD80/CLC/CRTAM/CSF1/CSF1R/EPO/GPNMB/HAVCR2/HLA-E/ICOSLG/IGFBP2/IL12B/IL12RB1/IL15/IL2RA/IL5RA/IL6/IL6ST/LGALS3/LGALS9/LILRB1/LILRB2/LILRB4/MAD1L1/PDCD1LG2/PTPRC/SLAMF1/ST6GAL1/TGFBR2/TNFRSF13B/TNFRSF14/TNFRSF1B/TNFRSF21/TNFRSF4/TNFSF13B/TNFSF8/VCAM1/VSIG4/XCL1,51
