Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050796,GO:0050796,regulation of insulin secretion,3/8,147/18800,2.54869699727662e-05,0.0065209867153462,0.002372988412349,CCN3/CHGA/TNF,3
GO:0031645,GO:0031645,negative regulation of nervous system process,2/8,19/18800,2.69972909320248e-05,0.0065209867153462,0.002372988412349,CCN3/TNF,2
GO:0051048,GO:0051048,negative regulation of secretion,3/8,167/18800,3.73119305490656e-05,0.0065209867153462,0.002372988412349,CCN3/CHGA/TNF,3
GO:0090276,GO:0090276,regulation of peptide hormone secretion,3/8,177/18800,4.43805234309697e-05,0.0065209867153462,0.002372988412349,CCN3/CHGA/TNF,3
GO:0030073,GO:0030073,insulin secretion,3/8,179/18800,4.58923767693993e-05,0.0065209867153462,0.002372988412349,CCN3/CHGA/TNF,3
GO:0002791,GO:0002791,regulation of peptide secretion,3/8,180/18800,4.66608549694476e-05,0.0065209867153462,0.002372988412349,CCN3/CHGA/TNF,3
GO:0090087,GO:0090087,regulation of peptide transport,3/8,183/18800,4.90170194702207e-05,0.0065209867153462,0.002372988412349,CCN3/CHGA/TNF,3
GO:0051953,GO:0051953,negative regulation of amine transport,2/8,27/18800,5.53212022510813e-05,0.0065209867153462,0.002372988412349,CHGA/TNF,2
GO:0042886,GO:0042886,amide transport,3/8,287/18800,0.0001862798496398,0.009533610108972,0.0034692826874196,CCN3/CHGA/TNF,3
GO:0009914,GO:0009914,hormone transport,3/8,290/18800,0.0001920875843801,0.009533610108972,0.0034692826874196,CCN3/CHGA/TNF,3
GO:0030198,GO:0030198,extracellular matrix organization,3/8,307/18800,0.0002272400187922,0.0100235786428259,0.0036475823380713,COL9A1/KLK4/TNF,3
GO:0043062,GO:0043062,extracellular structure organization,3/8,308/18800,0.0002294289783944,0.0100235786428259,0.0036475823380713,COL9A1/KLK4/TNF,3
GO:0045229,GO:0045229,external encapsulating structure organization,3/8,310/18800,0.0002338480701401,0.0100235786428259,0.0036475823380713,COL9A1/KLK4/TNF,3
GO:0035592,GO:0035592,establishment of protein localization to extracellular region,3/8,351/18800,0.000337036372445,0.012159896840747,0.0044249889714612,CCN3/CHGA/TNF,3
GO:0071692,GO:0071692,protein localization to extracellular region,3/8,359/18800,0.000360098680182,0.012159896840747,0.0044249889714612,CCN3/CHGA/TNF,3
GO:0045994,GO:0045994,positive regulation of translational initiation by iron,1/8,1/18800,0.0004255319148935,0.012159896840747,0.0044249889714612,TNF,1
GO:0061048,GO:0061048,negative regulation of branching involved in lung morphogenesis,1/8,1/18800,0.0004255319148935,0.012159896840747,0.0044249889714612,TNF,1
GO:0086030,GO:0086030,adenylate cyclase-activating adrenergic receptor signaling pathway involved in cardiac muscle relaxation,1/8,1/18800,0.0004255319148935,0.012159896840747,0.0044249889714612,CHGA,1
GO:0140460,GO:0140460,response to Gram-negative bacterium,1/8,1/18800,0.0004255319148935,0.012159896840747,0.0044249889714612,TNF,1
GO:0150129,GO:0150129,positive regulation of interleukin-33 production,1/8,1/18800,0.0004255319148935,0.012159896840747,0.0044249889714612,TNF,1
GO:1901554,GO:1901554,response to paracetamol,1/8,1/18800,0.0004255319148935,0.012159896840747,0.0044249889714612,TNF,1
GO:0050900,GO:0050900,leukocyte migration,3/8,384/18800,0.0004387120563332,0.0121678079153616,0.0044278678131471,CCN3/CHGA/TNF,3
GO:0019233,GO:0019233,sensory perception of pain,2/8,99/18800,0.000752932453351,0.0143286387864847,0.0052141946133772,CCN3/TNF,2
GO:0050830,GO:0050830,defense response to Gram-positive bacterium,2/8,104/18800,0.0008304291681625,0.0143286387864847,0.0052141946133772,CHGA/TNF,2
GO:0002037,GO:0002037,negative regulation of L-glutamate import across plasma membrane,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:0002876,GO:0002876,positive regulation of chronic inflammatory response to antigenic stimulus,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:0032603,GO:0032603,fractalkine production,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:0032644,GO:0032644,regulation of fractalkine production,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:0032724,GO:0032724,positive regulation of fractalkine production,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:0060557,GO:0060557,positive regulation of vitamin D biosynthetic process,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:0072564,GO:0072564,blood microparticle formation,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:0120190,GO:0120190,negative regulation of bile acid secretion,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:1901899,GO:1901899,positive regulation of relaxation of cardiac muscle,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,CHGA,1
GO:1990267,GO:1990267,response to transition metal nanoparticle,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:1990268,GO:1990268,response to gold nanoparticle,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:2000332,GO:2000332,regulation of blood microparticle formation,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:2000334,GO:2000334,positive regulation of blood microparticle formation,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,TNF,1
GO:2000707,GO:2000707,positive regulation of dense core granule biogenesis,1/8,2/18800,0.0008509053786247,0.0143286387864847,0.0052141946133772,CHGA,1
GO:0010817,GO:0010817,regulation of hormone levels,3/8,496/18800,0.0009259146624802,0.014837324567067,0.0053993054739787,CCN3/CHGA/TNF,3
GO:1901222,GO:1901222,regulation of NIK/NF-kappaB signaling,2/8,110/18800,0.0009283161712162,0.014837324567067,0.0053993054739787,CCN3/TNF,2
GO:0071675,GO:0071675,regulation of mononuclear cell migration,2/8,116/18800,0.0010315189741798,0.0162120398775264,0.0058995646593443,CCN3/TNF,2
GO:0014902,GO:0014902,myotube differentiation,2/8,122/18800,0.0011400166855584,0.0162619131971268,0.0059177135706461,ADAM12/CCN3,2
GO:1904950,GO:1904950,negative regulation of establishment of protein localization,2/8,128/18800,0.0012537884644892,0.0162619131971268,0.0059177135706461,CCN3/CHGA,2
GO:0002439,GO:0002439,chronic inflammatory response to antigenic stimulus,1/8,3/18800,0.0012761204417681,0.0162619131971268,0.0059177135706461,TNF,1
GO:0010693,GO:0010693,negative regulation of alkaline phosphatase activity,1/8,3/18800,0.0012761204417681,0.0162619131971268,0.0059177135706461,TNF,1
GO:0060559,GO:0060559,positive regulation of calcidiol 1-monooxygenase activity,1/8,3/18800,0.0012761204417681,0.0162619131971268,0.0059177135706461,TNF,1
GO:0061110,GO:0061110,dense core granule biogenesis,1/8,3/18800,0.0012761204417681,0.0162619131971268,0.0059177135706461,CHGA,1
GO:1901647,GO:1901647,positive regulation of synoviocyte proliferation,1/8,3/18800,0.0012761204417681,0.0162619131971268,0.0059177135706461,TNF,1
GO:1904999,GO:1904999,positive regulation of leukocyte adhesion to arterial endothelial cell,1/8,3/18800,0.0012761204417681,0.0162619131971268,0.0059177135706461,TNF,1
GO:1990523,GO:1990523,bone regeneration,1/8,3/18800,0.0012761204417681,0.0162619131971268,0.0059177135706461,CCN3,1
GO:2001272,GO:2001272,positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis,1/8,3/18800,0.0012761204417681,0.0162619131971268,0.0059177135706461,TNF,1
GO:0002941,GO:0002941,synoviocyte proliferation,1/8,4/18800,0.0017011771548856,0.0182296597392855,0.0066337769436926,TNF,1
GO:0033366,GO:0033366,protein localization to secretory granule,1/8,4/18800,0.0017011771548856,0.0182296597392855,0.0066337769436926,CHGA,1
GO:0046136,GO:0046136,positive regulation of vitamin metabolic process,1/8,4/18800,0.0017011771548856,0.0182296597392855,0.0066337769436926,TNF,1
GO:0071603,GO:0071603,endothelial cell-cell adhesion,1/8,4/18800,0.0017011771548856,0.0182296597392855,0.0066337769436926,CCN3,1
GO:0072639,GO:0072639,interleukin-33 production,1/8,4/18800,0.0017011771548856,0.0182296597392855,0.0066337769436926,TNF,1
GO:1900738,GO:1900738,positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway,1/8,4/18800,0.0017011771548856,0.0182296597392855,0.0066337769436926,CHGA,1
GO:1901671,GO:1901671,positive regulation of superoxide dismutase activity,1/8,4/18800,0.0017011771548856,0.0182296597392855,0.0066337769436926,TNF,1
GO:1905242,GO:1905242,"response to 3,3',5-triiodo-L-thyronine",1/8,4/18800,0.0017011771548856,0.0182296597392855,0.0066337769436926,TNF,1
GO:0035509,GO:0035509,negative regulation of myosin-light-chain-phosphatase activity,1/8,5/18800,0.0021260755685244,0.021557949044285,0.0078449421090996,TNF,1
GO:0060664,GO:0060664,epithelial cell proliferation involved in salivary gland morphogenesis,1/8,5/18800,0.0021260755685244,0.021557949044285,0.0078449421090996,TNF,1
GO:1902731,GO:1902731,negative regulation of chondrocyte proliferation,1/8,5/18800,0.0021260755685244,0.021557949044285,0.0078449421090996,CCN3,1
GO:0048659,GO:0048659,smooth muscle cell proliferation,2/8,173/18800,0.0022730974476718,0.0228035201399424,0.0082982056880294,CCN3/TNF,2
GO:0006941,GO:0006941,striated muscle contraction,2/8,178/18800,0.0024042167377273,0.0233535848196756,0.008498374338577,CHGA/TNF,2
GO:0008217,GO:0008217,regulation of blood pressure,2/8,183/18800,0.002538865178718,0.0233535848196756,0.008498374338577,CHGA/TNF,2
GO:0061757,GO:0061757,leukocyte adhesion to arterial endothelial cell,1/8,6/18800,0.0025508157332201,0.0233535848196756,0.008498374338577,TNF,1
GO:1902565,GO:1902565,positive regulation of neutrophil activation,1/8,6/18800,0.0025508157332201,0.0233535848196756,0.008498374338577,TNF,1
GO:1903347,GO:1903347,negative regulation of bicellular tight junction assembly,1/8,6/18800,0.0025508157332201,0.0233535848196756,0.008498374338577,TNF,1
GO:2001270,GO:2001270,regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis,1/8,6/18800,0.0025508157332201,0.0233535848196756,0.008498374338577,TNF,1
GO:0031099,GO:0031099,regeneration,2/8,188/18800,0.0026770310074041,0.0241256412294443,0.0087793258255275,CCN3/TNF,2
GO:0002925,GO:0002925,positive regulation of humoral immune response mediated by circulating immunoglobulin,1/8,7/18800,0.002975397699493,0.0241256412294443,0.0087793258255275,TNF,1
GO:0031622,GO:0031622,positive regulation of fever generation,1/8,7/18800,0.002975397699493,0.0241256412294443,0.0087793258255275,TNF,1
GO:0060558,GO:0060558,regulation of calcidiol 1-monooxygenase activity,1/8,7/18800,0.002975397699493,0.0241256412294443,0.0087793258255275,TNF,1
GO:0071316,GO:0071316,cellular response to nicotine,1/8,7/18800,0.002975397699493,0.0241256412294443,0.0087793258255275,TNF,1
GO:0090027,GO:0090027,negative regulation of monocyte chemotaxis,1/8,7/18800,0.002975397699493,0.0241256412294443,0.0087793258255275,CCN3,1
GO:1903223,GO:1903223,positive regulation of oxidative stress-induced neuron death,1/8,7/18800,0.002975397699493,0.0241256412294443,0.0087793258255275,TNF,1
GO:1903721,GO:1903721,positive regulation of I-kappaB phosphorylation,1/8,7/18800,0.002975397699493,0.0241256412294443,0.0087793258255275,TNF,1
GO:1903828,GO:1903828,negative regulation of protein localization,2/8,199/18800,0.0029933192193478,0.0241256412294443,0.0087793258255275,CCN3/CHGA,2
GO:0008016,GO:0008016,regulation of heart contraction,2/8,211/18800,0.003357565737906,0.0260652983035244,0.0094851674353395,CHGA/TNF,2
GO:0045760,GO:0045760,positive regulation of action potential,1/8,8/18800,0.003399821517851,0.0260652983035244,0.0094851674353395,TNF,1
GO:0060693,GO:0060693,regulation of branching involved in salivary gland morphogenesis,1/8,8/18800,0.003399821517851,0.0260652983035244,0.0094851674353395,TNF,1
GO:0061044,GO:0061044,negative regulation of vascular wound healing,1/8,8/18800,0.003399821517851,0.0260652983035244,0.0094851674353395,TNF,1
GO:0097527,GO:0097527,necroptotic signaling pathway,1/8,8/18800,0.003399821517851,0.0260652983035244,0.0094851674353395,TNF,1
GO:1901668,GO:1901668,regulation of superoxide dismutase activity,1/8,8/18800,0.003399821517851,0.0260652983035244,0.0094851674353395,TNF,1
GO:0010692,GO:0010692,regulation of alkaline phosphatase activity,1/8,9/18800,0.0038240872387885,0.0267119575272417,0.0097204868603904,TNF,1
GO:0031652,GO:0031652,positive regulation of heat generation,1/8,9/18800,0.0038240872387885,0.0267119575272417,0.0097204868603904,TNF,1
GO:0060392,GO:0060392,negative regulation of SMAD protein signal transduction,1/8,9/18800,0.0038240872387885,0.0267119575272417,0.0097204868603904,CCN3,1
GO:0060452,GO:0060452,positive regulation of cardiac muscle contraction,1/8,9/18800,0.0038240872387885,0.0267119575272417,0.0097204868603904,CHGA,1
GO:0090324,GO:0090324,negative regulation of oxidative phosphorylation,1/8,9/18800,0.0038240872387885,0.0267119575272417,0.0097204868603904,TNF,1
GO:1903960,GO:1903960,negative regulation of anion transmembrane transport,1/8,9/18800,0.0038240872387885,0.0267119575272417,0.0097204868603904,TNF,1
GO:1905331,GO:1905331,negative regulation of morphogenesis of an epithelium,1/8,9/18800,0.0038240872387885,0.0267119575272417,0.0097204868603904,TNF,1
GO:0002274,GO:0002274,myeloid leukocyte activation,2/8,232/18800,0.0040427449697808,0.027827069390535,0.0101262762977222,CHGA/TNF,2
GO:0030595,GO:0030595,leukocyte chemotaxis,2/8,236/18800,0.004180088202657,0.0282116042447701,0.0102662086105878,CCN3/CHGA,2
GO:2000347,GO:2000347,positive regulation of hepatocyte proliferation,1/8,10/18800,0.0042481949127861,0.0282116042447701,0.0102662086105878,TNF,1
GO:0060047,GO:0060047,heart contraction,2/8,247/18800,0.0045689651401411,0.0293722156577577,0.0106885553434492,CHGA/TNF,2
GO:0001660,GO:0001660,fever generation,1/8,11/18800,0.0046721445903114,0.0293722156577577,0.0106885553434492,TNF,1
GO:0031642,GO:0031642,negative regulation of myelination,1/8,11/18800,0.0046721445903114,0.0293722156577577,0.0106885553434492,TNF,1
GO:0071803,GO:0071803,positive regulation of podosome assembly,1/8,11/18800,0.0046721445903114,0.0293722156577577,0.0106885553434492,TNF,1
