Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002274,GO:0002274,myeloid leukocyte activation,13/100,232/18800,3.02854328042432e-10,8.33455110772773e-07,5.20271856173946e-07,C1QA/CD74/CHGA/GRN/HAVCR1/HAVCR2/LGALS9/LILRB4/NECTIN2/PTGDS/TGFBR2/TREM2/VSIG4,13
GO:0046718,GO:0046718,viral entry into host cell,10/100,146/18800,5.57821854084325e-09,7.67562871220031e-06,4.79139613613483e-06,BSG/CD74/CTSL/EPHA2/HAVCR1/LGALS9/NECTIN2/SCARB2/TNFRSF14/TNFRSF4,10
GO:0006959,GO:0006959,humoral immune response,13/100,317/18800,1.33021973182191e-08,9.15191175493473e-06,5.71294369035093e-06,C1QA/CD59/CD83/PRSS2/RARRES2/REG1A/REG1B/REG3A/RNASE6/SPON2/TREM2/VSIG4/WFDC2,13
GO:0002697,GO:0002697,regulation of immune effector process,13/100,353/18800,4.72582629982169e-08,1.88457900416171e-05,1.17642018619642e-05,BST2/CD59/CD74/GRN/HAVCR2/LGALS9/LILRB4/NECTIN2/SPON2/TNFRSF14/TNFRSF4/TREM2/VSIG4,13
GO:0043410,GO:0043410,positive regulation of MAPK cascade,15/100,491/18800,4.79362392046947e-08,1.88457900416171e-05,1.17642018619642e-05,CCL11/CCL20/CD74/CHI3L1/CXCL17/EDA2R/FGF23/FGFR2/GDF15/GHRL/GPR37/HAVCR2/IGFBP4/LGALS9/TREM2,15
GO:0002687,GO:0002687,positive regulation of leukocyte migration,9/100,141/18800,6.19469692167538e-08,1.99677068026728e-05,1.24645415781678e-05,CCL20/CCL27/CD74/CD99L2/CXCL17/LGALS9/RARRES2/TNFRSF14/TREM2,9
GO:0042742,GO:0042742,defense response to bacterium,13/100,364/18800,6.75971251122349e-08,1.99677068026728e-05,1.24645415781678e-05,CCL20/CHGA/COLEC12/EPHA2/GRN/HAVCR2/RARRES2/RNASE6/SPON2/TNFRSF14/TNFRSF1A/TREM2/WFDC2,13
GO:0019058,GO:0019058,viral life cycle,12/100,317/18800,1.19764105640323e-07,2.88119557100901e-05,1.79854313490159e-05,BSG/BST2/CD74/CTSL/EPHA2/HAVCR1/LAMP3/LGALS9/NECTIN2/SCARB2/TNFRSF14/TNFRSF4,12
GO:0050900,GO:0050900,leukocyte migration,13/100,384/18800,1.25633527805626e-07,2.88119557100901e-05,1.79854313490159e-05,BSG/CCL11/CCL20/CCL27/CD74/CD99L2/CHGA/CXCL17/LGALS9/NBL1/RARRES2/TNFRSF14/TREM2,13
GO:0050866,GO:0050866,negative regulation of cell activation,10/100,216/18800,2.28898257760676e-07,4.49948575255272e-05,2.80873651628138e-05,CD274/CD74/GRN/HAVCR2/LGALS9/LILRB4/NOS3/TNFRSF14/TREM2/VSIG4,10
