Unnamed: 0,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050900,GO:0050900,leukocyte migration,37/265,384/18800,1.9156472515709e-20,8.23728318175488e-17,5.37389465835416e-17,AGER/CCL11/CCL17/CCL18/CCL20/CCL21/CCL28/CCL3/CCL7/CD300A/CD74/CHGA/CSF1/CXCL10/CXCL13/CXCL16/CXCL17/CXCL9/EDN1/ICAM1/IL6/LGALS3/LGALS9/MMP9/NBL1/PGF/PRTN3/S100A12/SELE/SELPLG/SFTPD/SLAMF8/TNF/TNFRSF11A/TREM2/VCAM1/VEGFB,37
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,33/265,381/18800,6.36650165028281e-17,9.125319032072031e-14,5.95323750807147e-14,AGER/B2M/CCL21/CCL28/CD27/CD274/CD300A/CD74/CD80/CD83/FGL1/HAVCR2/HLA-E/ICAM1/IL15/IL18/IL2RA/IL6/ITGA5/LGALS3/LGALS9/LILRB4/MAD1L1/OLR1/SCGB1A1/SELE/SELPLG/SFTPD/TFRC/TNF/TNFSF13B/VCAM1/VSIG4,33
GO:0060326,GO:0060326,cell chemotaxis,30/265,315/18800,1.3521512478168e-16,1.45356259140306e-13,9.482850198504661e-14,CCL11/CCL17/CCL18/CCL20/CCL21/CCL28/CCL3/CCL7/CD74/CHGA/CSF1/CXCL10/CXCL13/CXCL16/CXCL17/CXCL9/EDN1/EPHA2/HGF/IL6/LGALS3/LGALS9/NBL1/PGF/S100A12/SFTPD/SLAMF8/TNFRSF11A/VCAM1/VEGFB,30
GO:0022407,GO:0022407,regulation of cell-cell adhesion,35/265,456/18800,2.93860493828544e-16,2.52720024692548e-13,1.6487120337959399e-13,AGER/B2M/CCL21/CCL28/CD27/CD274/CD300A/CD74/CD80/CD83/CEACAM6/CXCL13/FGA/FGL1/FSTL3/HAVCR2/HLA-E/IL15/IL18/IL1RN/IL2RA/IL6/LGALS3/LGALS9/LILRB4/MAD1L1/PLAUR/SCGB1A1/SELE/SFTPD/TFRC/TNF/TNFSF13B/VCAM1/VSIG4,35
GO:0019221,GO:0019221,cytokine-mediated signaling pathway,35/265,486/18800,2.06253319275383e-15,1.26698467554878e-12,8.26564053938189e-13,CCL11/CCL17/CCL18/CCL20/CCL21/CCL3/CCL7/CD74/CSF1/CXCL10/CXCL13/CXCL9/EDA2R/EDN1/IL15/IL18/IL18R1/IL1RL1/IL1RN/IL2RA/IL6/KRT18/LILRA5/LILRB4/MMP12/OSM/ROBO1/TNF/TNFRSF11A/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFSF13B/TREM2/YAP1,35
GO:0043410,GO:0043410,positive regulation of MAPK cascade,35/265,491/18800,2.8128335913613504e-15,1.42088096619101e-12,9.26963959583609e-13,ACTA2/AGER/BMPER/CCL11/CCL17/CCL18/CCL20/CCL21/CCL3/CCL7/CD27/CD74/CXCL17/EDA2R/EDN1/EFNA1/EGFR/FGA/FGF23/GDF15/HAVCR2/HGF/ICAM1/IGFBP4/IL6/LGALS9/LILRA5/MMP8/OSM/ROBO1/S100A12/TGFA/TNF/TNFRSF11A/TREM2,35
GO:0002274,GO:0002274,myeloid leukocyte activation,25/265,232/18800,2.9867744081283504e-15,1.42088096619101e-12,9.26963959583609e-13,AGER/C1QA/CCL3/CD300A/CD74/CHGA/CLEC4D/CSF1/HAVCR1/HAVCR2/IL15/IL18/IL1RL1/IL6/ITGB6/LGALS9/LILRB4/MMP8/NECTIN2/PLA2G10/PTGDS/S100A12/TNF/TREM2/VSIG4,25
GO:0032944,GO:0032944,regulation of mononuclear cell proliferation,25/265,233/18800,3.30437433997909e-15,1.42088096619101e-12,9.26963959583609e-13,AGER/CD274/CD300A/CD74/CD80/CSF1/HAVCR2/HLA-E/IL15/IL18/IL2RA/IL6/LGALS3/LGALS9/LILRB4/MAD1L1/MZB1/SCGB1A1/SFTPD/TFRC/TNFRSF1B/TNFRSF4/TNFSF13B/VCAM1/VSIG4,25
GO:0002685,GO:0002685,regulation of leukocyte migration,24/265,218/18800,6.7612437468081105e-15,2.64303164647953e-12,1.7242789076788099e-12,AGER/CCL20/CCL21/CCL28/CCL3/CCL7/CD300A/CD74/CSF1/CXCL10/CXCL13/CXCL17/EDN1/ICAM1/IL6/LGALS3/LGALS9/NBL1/PGF/SELE/SLAMF8/TNF/TREM2/VEGFB,24
GO:0002460,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,30/265,370/18800,1.0661924713512e-14,3.6783035414737795e-12,2.3996766066163097e-12,AGER/B2M/C1QA/C1RL/C7/C9/CD1C/CD27/CD274/CD74/CD80/CLEC6A/CXCL13/HAVCR2/HLA-E/ICAM1/IGLC2/IL18/IL18BP/IL18R1/IL1RL1/IL6/LILRB4/NECTIN2/TFRC/TNF/TNFRSF1B/TNFSF13/TNFSF13B/TREM2,30
