Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
IGBP1,Immunoglobulin-binding protein 1,Lifestyle factors,X1050.Time spend outdoors in summer,45624,0.054765062889226,0.020101263603742,0.0153665862258917,0.0941635395525604,0.00644584043760962
IGBP1,Immunoglobulin-binding protein 1,Lifestyle factors,X1060.Time spent outdoors in winter,42384,0.056919941878179,0.0229466183172825,0.0119445699763053,0.101895313780053,0.0131272683295967
IGBP1,Immunoglobulin-binding protein 1,Physical activities,X1070.Time spent watching television (TV),46675,0.0473785447968541,0.0200064979506068,0.00816580881366481,0.0865912807800433,0.0178851949680059
IGBP1,Immunoglobulin-binding protein 1,Physical activities,X1080.Time spent using computer,42371,0.0111002391674492,0.0217295600303674,-0.0314896984920709,0.0536901768269694,0.609472067098702
IGBP1,Immunoglobulin-binding protein 1,Physical activities,X1090.Time spent driving,41387,-0.0350993675677104,0.0224431313020518,-0.0790879049197319,0.00888916978431107,0.117853306137199
IGBP1,Immunoglobulin-binding protein 1,Lifestyle factors,X1160.Sleep duration,48223,0.010551375524277,0.0187190644623664,-0.0261379908219611,0.0472407418705151,0.572983909390459
IGBP1,Immunoglobulin-binding protein 1,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,32698,0.000559460998285967,0.0219609548634848,-0.0424840105341443,0.0436029325307163,0.979676458222726
IGBP1,Immunoglobulin-binding protein 1,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,32698,0.0299254900498108,0.0216531787511073,-0.0125147403023595,0.072365720401981,0.166995327506679
IGBP1,Immunoglobulin-binding protein 1,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,32698,-0.036370765435402,0.0251864606180496,-0.0857362282467793,0.0129946973759752,0.148757488409221
IGBP1,Immunoglobulin-binding protein 1,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,32698,-0.00423576497831024,0.0261482621865072,-0.0554863588638644,0.0470148289072439,0.871317191231999
IGBP1,Immunoglobulin-binding protein 1,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,32698,-0.0253090416226823,0.0267427092842872,-0.0777247518198852,0.0271066685745205,0.343975406198748
IGBP1,Immunoglobulin-binding protein 1,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,32698,-0.0930776967369698,0.0510714067030077,-0.193177653874865,0.0070222604009253,0.0684127552282716
