Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
GALNT7,N-acetylgalactosaminyltransferase 7,Lifestyle factors,X1050.Time spend outdoors in summer,48868,0.202880605137651,0.0517587037257576,0.101433545835167,0.304327664440136,8.88810233284748e-05
GALNT7,N-acetylgalactosaminyltransferase 7,Lifestyle factors,X1060.Time spent outdoors in winter,45121,0.135439617615182,0.0592990644404035,0.0192134513119908,0.251665783918372,0.022380794669841
GALNT7,N-acetylgalactosaminyltransferase 7,Physical activities,X1070.Time spent watching television (TV),50032,0.0180036485068616,0.0512003945660567,-0.0823491248426095,0.118356421856333,0.725117806804512
GALNT7,N-acetylgalactosaminyltransferase 7,Physical activities,X1080.Time spent using computer,45061,-0.109249016630925,0.0553478658038374,-0.217730833606447,-0.000767199655403977,0.0484104658620534
GALNT7,N-acetylgalactosaminyltransferase 7,Physical activities,X1090.Time spent driving,43936,-0.106689633612784,0.0581140123309594,-0.220593097781464,0.00721383055589657,0.0663920187792982
GALNT7,N-acetylgalactosaminyltransferase 7,Lifestyle factors,X1160.Sleep duration,51821,-0.0553784861951791,0.0483743343809291,-0.1501921815818,0.0394352091914418,0.252305684545367
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34452,0.00739766289125175,0.00719163578964008,-0.0066979432564428,0.0214932690389463,0.303668529164399
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34452,0.00227090192323752,0.00706324147477261,-0.0115730513673168,0.0161148552137918,0.747830369803214
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34452,-0.00212973351453511,0.00829450425670222,-0.0183869618576715,0.0141274948286012,0.797365630771092
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34452,0.00806758202850753,0.00864204899629277,-0.0088708340042263,0.0250059980612414,0.350569457789694
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34452,-0.00542789934351033,0.00886551729585327,-0.0228043132433827,0.0119485145563621,0.54038652404405
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34452,-0.0254397724591668,0.0170162306634586,-0.0587915845595457,0.00791203964121204,0.134936447823212
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34452,-0.0183101619967069,0.0176799647964764,-0.0529628929978006,0.0163425690043868,0.300391569063455
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34452,-8.21554531346287e-05,0.0124044316422906,-0.0243948414720242,0.0242305305657549,0.994715715873352
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34452,-0.00553233769000235,0.009153017606352,-0.0234722521984523,0.0124075768184476,0.545572247949576
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34452,0.00395998729813978,0.00643120857804122,-0.00864518151482101,0.0165651561111006,0.538075778288138
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34452,-0.00972427129386791,0.00910924621574119,-0.0275783938767206,0.00812985128898482,0.285762964118052
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34452,-0.000203469312500666,0.00522709893868458,-0.0104485832323224,0.0100416446073211,0.96895023387038
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34452,0.000668756072615024,0.00670143829627807,-0.01246606298809,0.01380357513332,0.920510620349331
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34452,0.0266917015490499,0.010207987901536,0.00668404526203938,0.0466993578360603,0.00894098987579866
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34452,0.000535288096238907,0.00966422232297775,-0.0184065876567975,0.0194771638492753,0.955829893464312
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34452,-0.00202483953459822,0.0119666916645465,-0.0254795551971094,0.021429876127913,0.86563761130136
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34452,-0.0156705790438006,0.0113019486048415,-0.0378223983092899,0.00648124022168868,0.165611925748993
GALNT7,N-acetylgalactosaminyltransferase 7,Health and medical history,X120039#7.Location of pain during the past week_Left hip,34452,-0.000538015617656245,0.00747951159663416,-0.0151978583470592,0.0141218271117467,0.942657446758716
