Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NFYA,Nuclear transcription factor Y subunit alpha,Lifestyle factors,X1050.Time spend outdoors in summer,44952,0.0408460753458709,0.0318869359514389,-0.0216523191189493,0.103344469810691,0.200219753562483
NFYA,Nuclear transcription factor Y subunit alpha,Lifestyle factors,X1060.Time spent outdoors in winter,41818,-0.0278426230781199,0.0358588620992087,-0.098125992792569,0.0424407466363292,0.437493400976871
NFYA,Nuclear transcription factor Y subunit alpha,Physical activities,X1070.Time spent watching television (TV),45974,0.0345307758163848,0.0316778374243859,-0.0275577855354116,0.0966193371681812,0.275698143153579
NFYA,Nuclear transcription factor Y subunit alpha,Physical activities,X1080.Time spent using computer,41782,-0.00433942378718266,0.0347905143079685,-0.0725288318308008,0.0638499842564355,0.900738638429997
NFYA,Nuclear transcription factor Y subunit alpha,Physical activities,X1090.Time spent driving,40855,-0.0157247496140799,0.035408875914052,-0.0851261464056218,0.053676647177462,0.656982723316204
NFYA,Nuclear transcription factor Y subunit alpha,Lifestyle factors,X1160.Sleep duration,47480,0.0149291246498339,0.0297154849366413,-0.043313225825983,0.0731714751256508,0.615389324111889
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,32424,0.0206575630673258,0.0145056873625825,-0.00777358416333586,0.0490887102979875,0.154453687360388
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,32424,-0.0147947789461474,0.0142945060384683,-0.0428120107815452,0.0132224528892505,0.300699272517485
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,32424,0.00673886627825612,0.0165643549354144,-0.0257272693951562,0.0392050019516684,0.684143472081227
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,32424,0.0285610124303116,0.0172469319006213,-0.0052429740949062,0.0623649989555294,0.0977573607154297
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,32424,0.0121460458463398,0.0176233481730508,-0.0223957165728398,0.0466878082655194,0.490714864577195
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,32424,0.052237926598507,0.0336905743243588,-0.0137955990772362,0.11827145227425,0.121053585107632
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,32424,-0.0322248432360263,0.0344336545238758,-0.099714806102823,0.0352651196307704,0.349375201997124
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,32424,0.00831163133406063,0.0247718629936368,-0.0402412201334675,0.0568644828015888,0.737235724797883
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,32424,-0.0115595555684224,0.0184796614484482,-0.0477796920073809,0.0246605808705361,0.531640894047587
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,32424,-0.0156703639305321,0.0129209427850477,-0.0409954117892257,0.00965468392816149,0.225244349774319
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#18.Location of pain during the past week_Upper back,32424,5.24840267973495e-06,0.0183145733694844,-0.0358913154015097,0.0359018122068692,0.999771357100044
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#19.Location of pain during the past week_Lower back,32424,-0.00785426173729289,0.0104835700962476,-0.0284020591259383,0.0126935356513525,0.453758912401445
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,32424,-0.0208578615388655,0.0134182960508703,-0.0471577217985712,0.00544199872084025,0.120117774577332
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,32424,-0.0222601073933077,0.0202917800229289,-0.0620319962382484,0.0175117814516329,0.272671704143077
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,32424,-0.0351089576341636,0.0189152924571106,-0.0721829308501004,0.00196501558177314,0.0634714953183001
NFYA,Nuclear transcription factor Y subunit alpha,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,32424,0.0216964045014869,0.02332779021545,-0.0240260643207952,0.0674188733237689,0.352362685320306
