Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
SNCG,Gamma-synuclein,Lifestyle factors,X1050.Time spend outdoors in summer,48786,-0.0594494954984172,0.0165496803944355,-0.0918868690715107,-0.0270121219253237,0.000328549236607514
SNCG,Gamma-synuclein,Lifestyle factors,X1060.Time spent outdoors in winter,45062,-0.0512453618097835,0.0189685139591971,-0.0884236491698098,-0.0140670744497572,0.00690613292277977
SNCG,Gamma-synuclein,Physical activities,X1070.Time spent watching television (TV),49950,0.0472693334591519,0.0163166801827416,0.0152886403009784,0.0792500266173255,0.003770695077209
SNCG,Gamma-synuclein,Physical activities,X1080.Time spent using computer,45001,0.0278751363840688,0.0175158726665966,-0.00645597404246054,0.0622062468105981,0.111529700633631
SNCG,Gamma-synuclein,Physical activities,X1090.Time spent driving,43869,-0.0622527945707493,0.0183739554691484,-0.0982657472902801,-0.0262398418512185,0.000705142978482877
SNCG,Gamma-synuclein,Lifestyle factors,X1160.Sleep duration,51753,0.00339818371522988,0.0153521943354288,-0.0266921171822105,0.0334884846126703,0.824822783887682
SNCG,Gamma-synuclein,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34444,0.0154304542164005,0.0225908498511211,-0.0288476114917969,0.0597085199245979,0.494596513906388
SNCG,Gamma-synuclein,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34444,0.00561257578391396,0.0223262352966606,-0.0381468453975407,0.0493719969653686,0.801518050421535
SNCG,Gamma-synuclein,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34444,0.0406317564081195,0.0261362127159146,-0.0105952205150731,0.0918587333313121,0.120067614892728
SNCG,Gamma-synuclein,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34444,-0.00316524190114995,0.0273465601945035,-0.0567644998823768,0.0504340160800769,0.9078564226989
SNCG,Gamma-synuclein,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34444,-0.00865515452245782,0.0280527003687311,-0.0636384472451708,0.0463281382002552,0.757683660057151
SNCG,Gamma-synuclein,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34444,0.0145484743676395,0.0540964040339672,-0.0914804775389362,0.120577426274215,0.787984120361573
SNCG,Gamma-synuclein,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34444,0.0473427345615523,0.0555750266314959,-0.0615843176361796,0.156269786759284,0.394305157574534
SNCG,Gamma-synuclein,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34444,-0.0213545221359526,0.0392136386249094,-0.098213253840775,0.0555042095688697,0.586061625792211
SNCG,Gamma-synuclein,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34444,0.00405151474657538,0.0289374131839779,-0.0526658150940214,0.0607688445871721,0.888655094068301
SNCG,Gamma-synuclein,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34444,0.0237971783696559,0.0202552639452983,-0.0159031389631287,0.0634974957024405,0.240075601591788
SNCG,Gamma-synuclein,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34444,0.0354637647106168,0.0287720877483233,-0.0209295272760969,0.0918570566973304,0.217761634755153
SNCG,Gamma-synuclein,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34444,-0.00771039277717134,0.0164976296776452,-0.040045746945356,0.0246249613910133,0.640249331005521
SNCG,Gamma-synuclein,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34444,-0.020545279897811,0.0211497092927695,-0.0619987101116393,0.0209081503160173,0.331360682644095
SNCG,Gamma-synuclein,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34444,0.0267826879910303,0.0321051338124353,-0.0361433742813428,0.0897087502634035,0.404176845952649
SNCG,Gamma-synuclein,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34444,0.0734882170900998,0.0303145420863112,0.0140717146009298,0.13290471957927,0.0153592057830362
SNCG,Gamma-synuclein,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34444,0.0217211839078899,0.0374530812844469,-0.0516868554096261,0.0951292232254059,0.561955830486693
SNCG,Gamma-synuclein,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34444,0.0137560906161296,0.0353590738120923,-0.0555476940555713,0.0830598752878304,0.697254455639514
SNCG,Gamma-synuclein,Health and medical history,X120039#7.Location of pain during the past week_Left hip,34444,0.00351129597662481,0.0236494771513677,-0.0428416792400559,0.0498642711933055,0.881972749731066
SNCG,Gamma-synuclein,Health and medical history,X120039#8.Location of pain during the past week_Right hip,34444,0.018455870320688,0.022359538103397,-0.0253688243619701,0.0622805650033461,0.409155331569976
SNCG,Gamma-synuclein,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,34444,0.0240999757251384,0.0275866494102301,-0.0299698571189126,0.0781698085691893,0.382350440977822
SNCG,Gamma-synuclein,Health and medical history,X120040.Fatigue severity over the past week,34452,0.0101720894132053,0.0259785726526033,-0.040745912985897,0.0610900918123077,0.695393515913838
SNCG,Gamma-synuclein,Health and medical history,X120041.Waking unrefreshed severity over the past week,34454,-0.0103460911577557,0.0256061051860029,-0.0605340573223214,0.0398418750068099,0.686185707052464
SNCG,Gamma-synuclein,Health and medical history,X120042.Cognitive symptoms severity over the past week,34452,-0.0329865318871827,0.0282422371895254,-0.0883413167786525,0.022368253004287,0.242838788733837
SNCG,Gamma-synuclein,Health and medical history,X120098.Mobility problems today,34457,0.0348318310737338,0.0317922681709241,-0.0274810145412775,0.0971446766887451,0.273275709591326
SNCG,Gamma-synuclein,Health and medical history,X120099.Self-care problems today,34457,0.0760914478304877,0.0496570010714475,-0.0212362742695495,0.173419169930525,0.125468222176005
SNCG,Gamma-synuclein,Health and medical history,X120100.Problems doing usual activities,34457,0.0235795269767838,0.0299042816202417,-0.03503286499889,0.0821919189524576,0.43042192411654
