Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
CRISP2,Cysteine-rich secretory protein 2,Lifestyle factors,X1050.Time spend outdoors in summer,49198,-0.0817194166304924,0.0187016178591821,-0.118374587634489,-0.0450642456264956,1.24943563657695e-05
CRISP2,Cysteine-rich secretory protein 2,Lifestyle factors,X1060.Time spent outdoors in winter,45408,-0.0179653369675646,0.0213284186235759,-0.0597690374697734,0.0238383635346442,0.39961864388331
CRISP2,Cysteine-rich secretory protein 2,Physical activities,X1070.Time spent watching television (TV),50379,-0.0362669879842822,0.0185164622108876,-0.0725592539176218,2.52779490574132e-05,0.0501660323866739
CRISP2,Cysteine-rich secretory protein 2,Physical activities,X1080.Time spent using computer,45353,0.0337980147508716,0.0200458393721458,-0.00549183041853415,0.0730878599202773,0.091803304605005
CRISP2,Cysteine-rich secretory protein 2,Physical activities,X1090.Time spent driving,44223,0.0327577183764959,0.0209302989945855,-0.00826566765289169,0.0737811044058835,0.117578280718175
CRISP2,Cysteine-rich secretory protein 2,Lifestyle factors,X1160.Sleep duration,52201,0.0599673006842328,0.0174256015272213,0.025813121690879,0.0941214796775865,0.000579689804478401
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34596,-0.0128433736854302,0.0197550140132784,-0.0515632011514559,0.0258764537805955,0.515620645369244
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34596,-0.0120885015526932,0.0194722386138846,-0.0502540892359071,0.0260770861305207,0.534739812088337
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34596,-0.0136628288034953,0.0228330959759413,-0.0584156969163403,0.0310900393093496,0.549600175232965
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34596,0.0297360207989626,0.0237100164199376,-0.016735611384115,0.0762076529820402,0.2098132055257
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34596,0.0127659977934477,0.0244114407544499,-0.0350804260852741,0.0606124216721694,0.60101884688337
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34596,-0.0447943702786626,0.0470086562047404,-0.136931336439954,0.0473425958826286,0.340664113872531
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34596,0.0179775031793509,0.0485443199549075,-0.0771693639322677,0.11312437029097,0.711142622057913
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34596,-0.038699487967882,0.034209888337419,-0.105750869109223,0.0283518931734592,0.257980663780944
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34596,-0.0756992593964805,0.025206199478833,-0.125103410374993,-0.0262951084179679,0.00267772255859327
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34596,-0.0195619326443642,0.0176927842950285,-0.0542397898626201,0.0151159245738916,0.268905122955316
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34596,-0.00633350152396175,0.0251168027402635,-0.0555624348948781,0.0428954318469546,0.8009207277215
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34596,-0.0181142531119433,0.0143866791193766,-0.0463121441859214,0.0100836379620348,0.208021955036285
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34596,-0.00521852550163911,0.0184695196394195,-0.0414187839949013,0.0309817329916231,0.777528807201378
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34596,-0.0386241254360192,0.0279657193479238,-0.0934369353579498,0.0161886844859113,0.167269591073155
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34596,-0.00432327836550103,0.0265081898419785,-0.0562793304557788,0.0476327737247768,0.87044892955899
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,34596,0.0222050919720518,0.0328092671174757,-0.0421010715782005,0.0865112555223042,0.498551694651102
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,34596,0.0237298352374031,0.0308840555215565,-0.0368029135848476,0.0842625840596537,0.442294808260895
CRISP2,Cysteine-rich secretory protein 2,Health and medical history,X120039#7.Location of pain during the past week_Left hip,34596,-0.00806832286457733,0.020563056388293,-0.0483719133856316,0.0322352676564769,0.694792766358721
