Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ABCA2,ATP-binding cassette sub-family A member 2,22117,334,2.11 [1.67-2.67],3.7854187476540966e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",25584,396,1.38 [1.25-1.52],1.8531451348083023e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ACE2,Angiotensin-converting enzyme 2,25710,399,2.19 [1.93-2.49],2.7919803072523562e-33
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ACP5,Tartrate-resistant acid phosphatase type 5,26314,413,2.70 [2.10-3.47],7.234539820207757e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ACTA2,"Actin, aortic smooth muscle",25710,399,1.65 [1.42-1.92],8.247009044431076e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ACVRL1,Serine/threonine-protein kinase receptor R3,25977,401,3.84 [2.83-5.22],8.328154232065396e-18
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ACY1,Aminoacylase-1,26196,410,2.09 [1.85-2.37],5.297506546375766e-31
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22117,334,1.85 [1.56-2.18],4.1383334691583627e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ADA2,Adenosine deaminase 2,26023,404,3.14 [2.60-3.78],2.885083007503876e-33
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22196,337,2.13 [1.78-2.56],3.1811476184050926e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22725,340,4.59 [3.51-5.99],3.5686397210999356e-29
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ADAMTSL2,ADAMTS-like protein 2,22832,347,8.72 [6.77-11.23],6.27261941699839e-63
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ADGRD1,Adhesion G-protein coupled receptor D1,22351,335,4.09 [3.16-5.30],9.441333025171316e-27
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ADGRE5,Adhesion G protein-coupled receptor E5,26383,412,2.67 [2.09-3.42],6.4000430869200464e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ADGRG1,Adhesion G-protein coupled receptor G1,26070,405,2.21 [2.03-2.42],1.603763826725282e-71
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ADGRG2,Adhesion G-protein coupled receptor G2,26196,410,0.10 [0.07-0.14],1.0506902571694421e-42
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ADIPOQ,Adiponectin,22879,348,0.54 [0.46-0.62],5.385647424723715e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ADM,Pro-adrenomedullin,26410,411,4.28 [3.00-6.11],9.058966485028116e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,AGR2,Anterior gradient protein 2 homolog,25337,387,1.65 [1.52-1.78],1.0500860815624112e-33
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,AGR3,Anterior gradient protein 3,25538,396,1.72 [1.51-1.96],3.700458229708071e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,AGRN,Agrin,26330,411,4.01 [3.28-4.92],7.592004392869836e-41
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,AGXT,Serine--pyruvate aminotransferase,26196,410,1.49 [1.35-1.65],1.2532693191387061e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,AKR1B10,Aldo-keto reductase family 1 member B10,22195,334,1.76 [1.56-1.99],3.572982552646394e-20
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,AKR7L,Aflatoxin B1 aldehyde reductase member 4,22196,337,1.54 [1.37-1.73],3.65305480373504e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",26118,406,1.63 [1.49-1.77],3.7893749960479563e-28
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ANGPT2,Angiopoietin-2,26410,411,3.25 [2.64-4.01],1.7109869787997723e-28
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ANGPTL2,Angiopoietin-related protein 2,26246,409,2.05 [1.66-2.54],4.4247762687733306e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ANGPTL3,Angiopoietin-related protein 3,26188,407,0.32 [0.25-0.41],2.4247697460782726e-20
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ANGPTL4,Angiopoietin-related protein 4,26284,408,2.40 [1.97-2.93],7.204824373251067e-18
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ANGPTL7,Angiopoietin-related protein 7,26410,411,2.41 [1.96-2.97],1.1416626421521472e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ANXA10,Annexin A10,25567,389,1.55 [1.42-1.69],1.7493034625965782e-22
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,AOC3,Membrane primary amine oxidase,26280,408,6.06 [4.55-8.07],7.348280381190896e-35
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,APOA1,Apolipoprotein A-I,22879,348,0.21 [0.13-0.33],1.5582378821701386e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,APOA4,Apolipoprotein A-IV,22879,348,2.76 [2.31-3.30],5.279212465125559e-29
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,APOC1,Apolipoprotein C-I,22831,347,0.15 [0.11-0.21],8.496262674667683e-34
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,APOD,Apolipoprotein D,21814,326,0.15 [0.10-0.21],3.342082245079525e-26
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,APOL1,Apolipoprotein L1,22848,349,0.54 [0.45-0.66],5.20781146712373e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,APOM,Apolipoprotein M,26235,408,0.14 [0.10-0.19],1.812840762302776e-36
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,AREG,Amphiregulin,26070,405,3.05 [2.66-3.49],4.418886570401545e-58
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,ASGR1,Asialoglycoprotein receptor 1,26017,401,6.21 [4.77-8.08],3.505973490613832e-42
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,B2M,Beta-2-microglobulin,22879,348,2.03 [1.70-2.42],2.403545215523011e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",22248,339,6.71 [4.95-9.09],1.0811269886401608e-34
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,B4GALT1,"Beta-1,4-galactosyltransferase 1",26330,411,4.11 [3.07-5.51],3.2490589626190077e-21
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,25584,396,1.81 [1.61-2.04],1.9042997491712764e-22
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,BCAN,Brevican core protein,26017,401,0.25 [0.19-0.33],5.027406062595264e-25
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,BMPER,BMP-binding endothelial regulator protein,22351,335,6.17 [4.23-9.00],4.057171858382138e-21
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,BST2,Bone marrow stromal antigen 2,26417,407,1.52 [1.34-1.73],1.0509784550616847e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,BTN2A1,Butyrophilin subfamily 2 member A1,26330,411,5.78 [4.37-7.65],1.3898636783131983e-34
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,BTN3A2,Butyrophilin subfamily 3 member A2,26155,407,2.08 [1.70-2.53],5.478736565360468e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,C19orf12,Protein C19orf12,25567,389,1.44 [1.30-1.59],5.295769807479017e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,26280,408,2.53 [2.12-3.02],9.228545957064203e-25
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,C7,Complement component C7,22333,337,7.87 [5.69-10.87],6.577607341902064e-36
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CA12,Carbonic anhydrase 12,26070,405,3.56 [2.89-4.39],5.279121549739644e-33
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CA5A,"Carbonic anhydrase 5A, mitochondrial",25710,399,1.36 [1.24-1.48],9.765447604927448e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CA9,Carbonic anhydrase 9,26410,411,2.19 [1.87-2.56],4.458414405325662e-23
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CALCA,Calcitonin,25968,400,1.62 [1.44-1.82],1.2290527117802258e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CANT1,Soluble calcium-activated nucleotidase 1,26126,409,4.75 [3.09-7.30],1.2329618671287406e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CAPG,Macrophage-capping protein,25989,405,1.57 [1.36-1.81],8.18818913798829e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CBLIF,Cobalamin binding intrinsic factor,26152,410,1.81 [1.62-2.03],1.2083915485331651e-25
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CCL11,Eotaxin,26468,411,3.73 [2.95-4.73],1.2340096707007596e-27
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CCL15,C-C motif chemokine 15,26514,414,3.21 [2.72-3.80],4.465419674198705e-43
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CCL16,C-C motif chemokine 16,26514,414,1.71 [1.45-2.01],1.9254420980360248e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CCL20,C-C motif chemokine 20,26468,411,1.43 [1.33-1.54],4.118337816977521e-21
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CCL21,C-C motif chemokine 21,26330,411,1.70 [1.47-1.96],2.637661532015797e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CCL25,C-C motif chemokine 25,26468,411,2.14 [1.78-2.57],3.2511109801915313e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CCL3,C-C motif chemokine 3,26155,407,1.30 [1.20-1.42],4.4897042267269326e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CCN4,CCN family member 4,26410,411,2.17 [1.80-2.62],6.887356927400069e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CCN5,CCN family member 5,26189,406,2.37 [1.91-2.94],3.678188513553138e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD109,CD109 antigen,26189,406,2.42 [1.84-3.19],3.1820425324971475e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD14,Monocyte differentiation antigen CD14,25614,399,2.20 [1.79-2.71],7.20118216812785e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD160,CD160 antigen,26468,411,1.94 [1.63-2.31],8.109586970430502e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD163,Scavenger receptor cysteine-rich type 1 protein M130,26280,408,2.28 [1.89-2.76],1.850583286651827e-17
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD164,Sialomucin core protein 24,26189,406,2.11 [1.70-2.62],1.1376177102294559e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD1C,T-cell surface glycoprotein CD1c,26283,408,0.35 [0.25-0.48],3.6490584139696517e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD207,C-type lectin domain family 4 member K,25630,399,3.30 [2.66-4.10],3.7514170384064126e-27
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD248,Endosialin,22832,347,0.42 [0.32-0.54],2.1709466705933603e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD27,CD27 antigen,26283,408,4.44 [3.73-5.30],3.110205988592038e-62
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD274,Programmed cell death 1 ligand 1,26017,401,2.09 [1.68-2.61],6.645946617188672e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD276,CD276 antigen,26205,407,5.23 [4.10-6.67],1.196150625526361e-40
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD28,T-cell-specific surface glycoprotein CD28,25584,396,2.02 [1.63-2.49],7.317869091567806e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD300A,CMRF35-like molecule 8,22351,335,3.00 [2.14-4.19],1.3190011717645734e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD300C,CMRF35-like molecule 6,26417,407,2.60 [2.07-3.26],1.8753962971960896e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD300E,CMRF35-like molecule 2,26314,409,2.27 [1.87-2.76],1.2744298479215836e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD302,CD302 antigen,26070,405,4.22 [3.34-5.33],1.0879887861241529e-33
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD36,Platelet glycoprotein 4,22196,337,2.04 [1.65-2.54],1.0514713137452079e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,26070,405,3.22 [2.50-4.16],1.5561226481404913e-19
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD4,T-cell surface glycoprotein CD4,26113,404,1.98 [1.60-2.44],2.0241363189123615e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD40,Tumor necrosis factor receptor superfamily member 5,26199,407,1.71 [1.45-2.01],9.378456749650276e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD46,Membrane cofactor protein,26012,403,2.99 [2.34-3.83],3.1241965313387032e-18
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD48,CD48 antigen,26284,408,3.18 [2.39-4.23],1.7093023321710546e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD5,T-cell surface glycoprotein CD5,26374,410,2.99 [2.36-3.79],9.776985982639981e-20
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD59,CD59 glycoprotein,25215,390,3.57 [2.66-4.79],2.5089136186885695e-17
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD7,T-cell antigen CD7,22151,336,2.08 [1.69-2.56],7.535452516713222e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD74,HLA class II histocompatibility antigen gamma chain,26417,407,3.47 [2.78-4.33],2.5060712253530117e-28
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD79B,B-cell antigen receptor complex-associated protein beta chain,26468,411,2.38 [2.03-2.80],3.9167747208909716e-26
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD80,T-lymphocyte activation antigen CD80,22843,347,3.04 [2.38-3.89],8.571920452433389e-19
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD83,CD83 antigen,26155,407,2.87 [2.28-3.62],2.954746015102933e-19
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CD8A,T-cell surface glycoprotein CD8 alpha chain,26417,407,1.83 [1.55-2.16],1.1861666262062269e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CDCP1,CUB domain-containing protein 1,26017,401,2.18 [1.86-2.54],1.7395968135995417e-22
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CDH1,Cadherin-1,25317,393,3.15 [2.74-3.61],2.809226963866168e-60
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CDH15,Cadherin-15,26368,406,1.81 [1.57-2.08],6.451932031259858e-17
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CDH17,Cadherin-17,26196,410,2.19 [1.96-2.46],2.8605019479200846e-41
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CDH2,Cadherin-2,26196,410,3.38 [2.65-4.33],2.1398223645815043e-22
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,25710,399,1.67 [1.42-1.97],4.548397713715364e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CES2,Cocaine esterase,26070,405,2.07 [1.79-2.39],2.3424788113219733e-23
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CGREF1,Cell growth regulator with EF hand domain protein 1,26196,410,3.17 [2.61-3.84],7.356589953127033e-32
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CHAD,Chondroadherin,22351,335,0.37 [0.31-0.44],6.965584855752155e-26
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",22790,346,3.65 [3.01-4.43],2.4306191639508e-39
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CHCHD6,MICOS complex subunit MIC25,22707,343,2.42 [1.92-3.05],8.865540883469028e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CHGA,Chromogranin-A,22832,347,1.73 [1.60-1.87],4.466799680700198e-43
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CHGB,Secretogranin-1,26319,406,1.93 [1.58-2.35],5.5569065426391564e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CHI3L1,Chitinase-3-like protein 1,25599,396,1.66 [1.51-1.83],6.140815851536361e-24
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CILP,Cartilage intermediate layer protein 1,22832,347,2.82 [2.31-3.45],5.384836004552828e-24
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CKAP4,Cytoskeleton-associated protein 4,26339,410,4.71 [3.68-6.04],2.0714191296110763e-34
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CLEC14A,C-type lectin domain family 14 member A,26189,406,2.52 [1.95-3.27],1.855015529920678e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CLEC4D,C-type lectin domain family 4 member D,26155,407,1.76 [1.54-2.01],1.3115070930489358e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CLEC4M,C-type lectin domain family 4 member M,22787,346,0.49 [0.40-0.62],7.80874582136761e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CLEC7A,C-type lectin domain family 7 member A,26468,411,1.81 [1.50-2.19],8.212356033390935e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CLSTN2,Calsyntenin-2,26468,411,1.94 [1.60-2.35],1.575547963973054e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CLUL1,Clusterin-like protein 1,26159,408,0.50 [0.41-0.62],2.0850894523777207e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,CNTN3,Contactin-3,26189,406,3.21 [2.46-4.19],7.318443008028207e-18
