Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Neurological diseases,ACE2,Angiotensin-converting enzyme 2,23490,1614,1.64 [1.52-1.78],1.948639507099901e-34
Chapter VI Diseases of the nervous system,Neurological diseases,ADA2,Adenosine deaminase 2,23763,1630,1.49 [1.34-1.65],1.4950722910109862e-13
Chapter VI Diseases of the nervous system,Neurological diseases,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20847,1424,1.70 [1.44-2.00],4.350346407172042e-10
Chapter VI Diseases of the nervous system,Neurological diseases,ADGRG1,Adhesion G-protein coupled receptor G1,23836,1635,1.24 [1.16-1.33],4.762131153429561e-10
Chapter VI Diseases of the nervous system,Neurological diseases,AGR2,Anterior gradient protein 2 homolog,23171,1582,1.20 [1.14-1.25],3.2111351583942173e-15
Chapter VI Diseases of the nervous system,Neurological diseases,AGRN,Agrin,24043,1645,1.68 [1.48-1.90],2.246080497338656e-15
Chapter VI Diseases of the nervous system,Neurological diseases,ALCAM,CD166 antigen,24226,1662,2.05 [1.64-2.57],4.316563286126226e-10
Chapter VI Diseases of the nervous system,Neurological diseases,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",23846,1636,1.22 [1.15-1.29],7.255988039943201e-11
Chapter VI Diseases of the nervous system,Neurological diseases,AMBP,Protein AMBP,24114,1654,2.83 [2.27-3.54],5.1108344839611785e-20
Chapter VI Diseases of the nervous system,Neurological diseases,ANGPT2,Angiopoietin-2,24145,1654,1.53 [1.36-1.71],1.785556286360585e-13
Chapter VI Diseases of the nervous system,Neurological diseases,ANGPTL1,Angiopoietin-related protein 1,23616,1610,1.64 [1.41-1.92],2.935441608658223e-10
Chapter VI Diseases of the nervous system,Neurological diseases,ANXA10,Annexin A10,23366,1598,1.20 [1.14-1.26],4.702415319551067e-12
Chapter VI Diseases of the nervous system,Neurological diseases,AREG,Amphiregulin,23836,1635,1.35 [1.24-1.47],3.062441470603014e-12
Chapter VI Diseases of the nervous system,Neurological diseases,ASGR1,Asialoglycoprotein receptor 1,23759,1623,1.73 [1.49-2.01],9.015978350935484e-13
Chapter VI Diseases of the nervous system,Neurological diseases,B4GALT1,"Beta-1,4-galactosyltransferase 1",24043,1645,1.82 [1.55-2.14],1.850926291996108e-13
Chapter VI Diseases of the nervous system,Neurological diseases,BSG,Basigin,24136,1663,2.15 [1.71-2.70],4.429225541762649e-11
Chapter VI Diseases of the nervous system,Neurological diseases,BST2,Bone marrow stromal antigen 2,24145,1651,1.36 [1.26-1.46],1.7594746040652376e-16
Chapter VI Diseases of the nervous system,Neurological diseases,BTN2A1,Butyrophilin subfamily 2 member A1,24043,1645,2.00 [1.69-2.37],1.0506715449090557e-15
Chapter VI Diseases of the nervous system,Neurological diseases,CA12,Carbonic anhydrase 12,23836,1635,1.54 [1.35-1.76],1.1033348582869868e-10
Chapter VI Diseases of the nervous system,Neurological diseases,CCL7,C-C motif chemokine 7,23881,1639,1.24 [1.15-1.32],8.230051364632934e-10
Chapter VI Diseases of the nervous system,Neurological diseases,CCN3,CCN family member 3,24192,1660,1.63 [1.44-1.84],7.2459425233763e-15
Chapter VI Diseases of the nervous system,Neurological diseases,CD14,Monocyte differentiation antigen CD14,23403,1609,1.54 [1.39-1.72],2.8770097445478496e-15
Chapter VI Diseases of the nervous system,Neurological diseases,CD276,CD276 antigen,23929,1638,1.71 [1.50-1.95],3.111928195793682e-16
Chapter VI Diseases of the nervous system,Neurological diseases,CD300A,CMRF35-like molecule 8,20508,1392,1.77 [1.49-2.12],2.251844325676444e-10
Chapter VI Diseases of the nervous system,Neurological diseases,CD302,CD302 antigen,23836,1635,1.98 [1.72-2.29],2.80848321347528e-21
Chapter VI Diseases of the nervous system,Neurological diseases,CD59,CD59 glycoprotein,23058,1574,1.88 [1.55-2.28],1.4278592258658923e-10
Chapter VI Diseases of the nervous system,Neurological diseases,CD74,HLA class II histocompatibility antigen gamma chain,24145,1651,1.52 [1.34-1.73],4.454277805704207e-11
Chapter VI Diseases of the nervous system,Neurological diseases,CD80,T-lymphocyte activation antigen CD80,20968,1420,1.71 [1.48-1.97],2.138784598208723e-13
Chapter VI Diseases of the nervous system,Neurological diseases,CD83,CD83 antigen,23881,1639,1.71 [1.51-1.95],3.247559068299855e-16
Chapter VI Diseases of the nervous system,Neurological diseases,CDCP1,CUB domain-containing protein 1,23759,1623,1.47 [1.35-1.61],3.7813979818007424e-18
Chapter VI Diseases of the nervous system,Neurological diseases,CELA2A,Chymotrypsin-like elastase family member 2A,20960,1431,0.76 [0.70-0.83],8.519527102175597e-10
Chapter VI Diseases of the nervous system,Neurological diseases,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",20920,1424,2.00 [1.77-2.25],1.1922027114177741e-29
Chapter VI Diseases of the nervous system,Neurological diseases,CHGA,Chromogranin-A,20960,1431,1.39 [1.33-1.46],3.5153322191465917e-41
Chapter VI Diseases of the nervous system,Neurological diseases,CKAP4,Cytoskeleton-associated protein 4,24060,1659,1.82 [1.56-2.14],1.1981826433646482e-13
Chapter VI Diseases of the nervous system,Neurological diseases,COL4A1,Collagen alpha-1(IV) chain,23939,1641,1.42 [1.27-1.59],3.06829425586502e-10
Chapter VI Diseases of the nervous system,Neurological diseases,COL6A3,Collagen alpha-3(VI) chain,24226,1662,1.80 [1.59-2.03],9.06298266294543e-21
Chapter VI Diseases of the nervous system,Neurological diseases,COLEC12,Collectin-12,23929,1638,1.78 [1.49-2.12],9.10774041731798e-11
Chapter VI Diseases of the nervous system,Neurological diseases,CPM,Carboxypeptidase M,24033,1645,1.96 [1.73-2.22],1.7199948427065744e-25
Chapter VI Diseases of the nervous system,Neurological diseases,CRELD1,Protein disulfide isomerase CRELD1,20508,1392,1.55 [1.35-1.78],6.394881323202466e-10
Chapter VI Diseases of the nervous system,Neurological diseases,CSF1,Macrophage colony-stimulating factor 1,24043,1645,2.03 [1.73-2.38],1.4875244622667177e-18
Chapter VI Diseases of the nervous system,Neurological diseases,CST3,Cystatin-C,23966,1643,1.67 [1.43-1.95],1.0533553615797927e-10
Chapter VI Diseases of the nervous system,Neurological diseases,CTSL,Cathepsin L1,23939,1641,2.19 [1.83-2.63],1.6312977463241242e-17
Chapter VI Diseases of the nervous system,Neurological diseases,CTSZ,Cathepsin Z,23914,1639,1.68 [1.46-1.94],8.543675158607128e-13
Chapter VI Diseases of the nervous system,Neurological diseases,CXADR,Coxsackievirus and adenovirus receptor,23881,1639,1.42 [1.31-1.53],9.56464137484121e-18
Chapter VI Diseases of the nervous system,Neurological diseases,CXCL13,C-X-C motif chemokine 13,24145,1651,1.22 [1.14-1.29],5.540012451536725e-10
Chapter VI Diseases of the nervous system,Neurological diseases,CXCL16,C-X-C motif chemokine 16,24186,1660,1.82 [1.51-2.20],2.39037335892137e-10
Chapter VI Diseases of the nervous system,Neurological diseases,DCN,Decorin,23490,1614,2.04 [1.67-2.48],1.3012233669264849e-12
Chapter VI Diseases of the nervous system,Neurological diseases,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",23836,1635,1.36 [1.23-1.49],3.2902720602823235e-10
Chapter VI Diseases of the nervous system,Neurological diseases,DLL1,Delta-like protein 1,24014,1647,1.74 [1.50-2.02],4.3483063699634853e-13
Chapter VI Diseases of the nervous system,Neurological diseases,DTNB,Dystrobrevin beta,20819,1417,1.46 [1.30-1.63],1.3368983504501992e-10
Chapter VI Diseases of the nervous system,Neurological diseases,EDA2R,Tumor necrosis factor receptor superfamily member 27,24145,1654,1.82 [1.62-2.05],5.082218107666168e-23
Chapter VI Diseases of the nervous system,Neurological diseases,EFNA1,Ephrin-A1,23901,1634,1.83 [1.55-2.15],2.6639490492842745e-13
Chapter VI Diseases of the nervous system,Neurological diseases,EFNA4,Ephrin-A4,23721,1623,1.72 [1.48-1.99],7.164547799332888e-13
Chapter VI Diseases of the nervous system,Neurological diseases,ELN,Elastin,20968,1420,1.75 [1.51-2.01],2.7147898584256166e-14
Chapter VI Diseases of the nervous system,Neurological diseases,EPHA2,Ephrin type-A receptor 2,23105,1588,2.03 [1.76-2.33],3.046684544917048e-23
Chapter VI Diseases of the nervous system,Neurological diseases,EPHB4,Ephrin type-B receptor 4,24226,1662,1.93 [1.62-2.29],8.689284161848883e-14
Chapter VI Diseases of the nervous system,Neurological diseases,ESAM,Endothelial cell-selective adhesion molecule,24226,1662,1.57 [1.37-1.81],1.1836864105792576e-10
Chapter VI Diseases of the nervous system,Neurological diseases,FABP1,"Fatty acid-binding protein, liver",23929,1638,1.16 [1.11-1.22],4.14554585369633e-10
Chapter VI Diseases of the nervous system,Neurological diseases,FABP3,"Fatty acid-binding protein, heart",20968,1420,1.54 [1.40-1.70],1.1375561980848833e-17
Chapter VI Diseases of the nervous system,Neurological diseases,FAM3C,Protein FAM3C,23905,1640,1.62 [1.39-1.88],5.460913234734926e-10
Chapter VI Diseases of the nervous system,Neurological diseases,FGFR2,Fibroblast growth factor receptor 2,24014,1647,2.39 [1.96-2.92],7.5674013166492e-18
Chapter VI Diseases of the nervous system,Neurological diseases,FOLR1,Folate receptor alpha,23902,1641,1.87 [1.60-2.18],1.8856069241040738e-15
