Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,ACAN,Aggrecan core protein,20005,1412,1.78 [1.50-2.13],1.2605032218158898e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,ACE2,Angiotensin-converting enzyme 2,19820,1405,1.35 [1.23-1.49],2.8599933777065886e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,AMBP,Protein AMBP,20331,1433,2.61 [2.04-3.32],1.2468905971359958e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,BRK1,Protein BRICK1,19716,1393,1.50 [1.34-1.67],3.5377459608811854e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,BSG,Basigin,20352,1442,2.38 [1.85-3.06],1.1645181844161063e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,CCN3,CCN family member 3,20397,1439,2.05 [1.78-2.34],8.1821046766836835e-25
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,CD276,CD276 antigen,20193,1437,1.86 [1.61-2.14],6.183960353971241e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,CD302,CD302 antigen,20085,1416,1.69 [1.45-1.98],5.420697260031096e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,CDCP1,CUB domain-containing protein 1,20052,1419,1.55 [1.41-1.70],1.9986096850515752e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,CELA2A,Chymotrypsin-like elastase family member 2A,17600,1244,0.73 [0.66-0.80],5.890926738151735e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",17562,1240,1.65 [1.44-1.89],1.9576985821166092e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,CHGA,Chromogranin-A,17600,1244,1.40 [1.33-1.48],1.3249933461833303e-34
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,CKAP4,Cytoskeleton-associated protein 4,20276,1435,1.91 [1.61-2.27],1.3801120557370038e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,COL6A3,Collagen alpha-3(VI) chain,20429,1443,1.86 [1.62-2.13],1.5634088331784451e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,COL9A1,Collagen alpha-1(IX) chain,20147,1430,2.30 [2.09-2.53],5.304519063806623e-66
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,EDA2R,Tumor necrosis factor receptor superfamily member 27,20354,1433,1.90 [1.66-2.16],2.1714800844676698e-21
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,EPHA2,Ephrin type-A receptor 2,19481,1376,1.77 [1.51-2.07],8.384505941469619e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,GAST,Gastrin,17562,1240,1.21 [1.17-1.26],5.56537110393367e-23
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,GDF15,Growth/differentiation factor 15,20429,1443,1.51 [1.37-1.66],1.3976094626975764e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,GFRA1,GDNF family receptor alpha-1,20327,1433,1.71 [1.44-2.03],9.008706178649771e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,GPNMB,Transmembrane glycoprotein NMB,19631,1373,1.89 [1.58-2.26],5.599622759685881e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,HAVCR2,Hepatitis A virus cellular receptor 2,20179,1433,1.83 [1.59-2.10],1.606042547557621e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,IGFBP4,Insulin-like growth factor-binding protein 4,19908,1415,1.49 [1.33-1.66],6.718311656499658e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,IL18BP,Interleukin-18-binding protein,20251,1432,1.64 [1.41-1.92],3.9327897154328816e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,KLK4,Kallikrein-4,20354,1433,1.33 [1.23-1.43],4.301596416363789e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,KRT19,"Keratin, type I cytoskeletal 19",20118,1428,1.24 [1.16-1.33],4.5914612257377676e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,LGALS9,Galectin-9,20177,1432,1.59 [1.37-1.85],6.860253762224729e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,LMNB2,Lamin-B2,17562,1240,1.84 [1.52-2.22],3.071266695917598e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,MERTK,Tyrosine-protein kinase Mer,20382,1444,1.83 [1.53-2.20],8.591274070044853e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,MMP3,Stromelysin-1,20179,1433,1.37 [1.24-1.51],5.362992164468665e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,MSR1,Macrophage scavenger receptor types I and II,20362,1440,1.42 [1.27-1.58],4.5679854892957816e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,17512,1235,1.83 [1.56-2.16],6.132446092708212e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,NCS1,Neuronal calcium sensor 1,20354,1433,1.72 [1.45-2.03],5.460481952953117e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,PGA4,Pepsin A-4,17610,1239,1.38 [1.26-1.50],9.419504405780149e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,PLAUR,Urokinase plasminogen activator surface receptor,20050,1429,2.04 [1.71-2.43],1.941191797411537e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,RBFOX3,RNA binding protein fox-1 homolog 3,17573,1241,1.83 [1.61-2.08],7.026860005712e-20
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,SCGN,Secretagogin,19800,1411,1.41 [1.27-1.57],4.38362137048212e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,TGFBR2,TGF-beta receptor type-2,20247,1424,1.59 [1.37-1.85],8.854162452592084e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,20228,1438,1.68 [1.43-1.97],1.9050525491859527e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,20179,1433,1.72 [1.46-2.03],8.152743999045643e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,20179,1433,1.72 [1.52-1.96],1.015597458926991e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,20352,1442,1.50 [1.33-1.70],1.1614392674566167e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,20052,1419,1.51 [1.34-1.69],1.448825625096044e-12
