Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,ADA2,Adenosine deaminase 2,27268,1541,1.34 [1.21-1.49],3.076785782489621e-08
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,ADAMTSL2,ADAMTS-like protein 2,23840,1367,1.51 [1.31-1.75],3.54721054254433e-08
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,ADGRG1,Adhesion G-protein coupled receptor G1,27329,1544,1.24 [1.16-1.32],2.7322278914730128e-11
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,ADGRG2,Adhesion G-protein coupled receptor G2,27455,1549,0.65 [0.56-0.75],1.8700673085285595e-08
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,ADM,Pro-adrenomedullin,27699,1567,1.76 [1.48-2.09],9.009041728419872e-11
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,AGR2,Anterior gradient protein 2 homolog,26589,1513,1.16 [1.11-1.21],1.0548567034904443e-10
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,AGRN,Agrin,27574,1564,1.61 [1.42-1.83],1.0853915282156617e-13
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,AMBP,Protein AMBP,27663,1565,2.06 [1.64-2.58],6.520646088591992e-10
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,APOM,Apolipoprotein M,27494,1552,0.62 [0.53-0.73],7.0770571014191e-09
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,AREG,Amphiregulin,27329,1544,1.42 [1.31-1.55],7.283193372820554e-16
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,ASGR1,Asialoglycoprotein receptor 1,27262,1539,1.63 [1.41-1.88],5.502432197166528e-11
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,ASGR2,Asialoglycoprotein receptor 2,23871,1369,1.85 [1.52-2.24],6.51348404933519e-10
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,B4GALT1,"Beta-1,4-galactosyltransferase 1",27574,1564,1.66 [1.42-1.95],5.55896883642366e-10
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,BCAN,Brevican core protein,27262,1539,0.69 [0.60-0.78],2.1408943342956317e-08
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,BST2,Bone marrow stromal antigen 2,27715,1565,1.26 [1.17-1.35],2.5037064255054627e-10
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,BTN2A1,Butyrophilin subfamily 2 member A1,27574,1564,1.74 [1.46-2.06],3.095346904444082e-10
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,C1QA,Complement C1q subcomponent subunit A,27638,1561,1.76 [1.46-2.13],4.937532114219623e-09
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,C7,Complement component C7,23324,1335,1.61 [1.37-1.90],1.2186986082449964e-08
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CA12,Carbonic anhydrase 12,27329,1544,1.44 [1.27-1.63],1.0119754926433869e-08
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CA6,Carbonic anhydrase 6,27349,1552,0.77 [0.72-0.83],2.935972165448485e-13
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CCL15,C-C motif chemokine 15,27792,1570,1.38 [1.26-1.52],2.6150837656432197e-11
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CD27,CD27 antigen,27517,1561,1.63 [1.46-1.81],2.705030631334232e-19
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CD274,Programmed cell death 1 ligand 1,27262,1539,1.43 [1.26-1.62],1.4961404644770592e-08
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CD300C,CMRF35-like molecule 6,27715,1565,1.53 [1.35-1.74],3.134115432695071e-11
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CD300E,CMRF35-like molecule 2,27611,1563,1.56 [1.40-1.74],6.418387396588853e-16
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CD302,CD302 antigen,27329,1544,1.55 [1.34-1.80],3.330838499872737e-09
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CD59,CD59 glycoprotein,26432,1519,1.81 [1.49-2.20],2.408039303297727e-09
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CD74,HLA class II histocompatibility antigen gamma chain,27715,1565,1.63 [1.44-1.85],6.257355099017211e-15
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CD79B,B-cell antigen receptor complex-associated protein beta chain,27782,1573,1.33 [1.21-1.47],1.6348307434939306e-08
Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,CD83,CD83 antigen,27440,1551,1.52 [1.34-1.73],2.045042783646368e-10
