Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of peritoneum,ATRAID,All-trans retinoic acid-induced differentiation factor,24455,387,1.52 [1.31-1.76],2.5481416637723547e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CD300E,CMRF35-like molecule 2,28421,446,1.79 [1.47-2.19],7.459086601159021e-09
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",24476,386,1.86 [1.53-2.26],3.952220968743215e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CKAP4,Cytoskeleton-associated protein 4,28446,443,2.29 [1.76-2.99],1.022183686106527e-09
Chapter XI Diseases of the digestive system,Diseases of peritoneum,COL6A3,Collagen alpha-3(VI) chain,28609,447,1.96 [1.56-2.47],6.00521513590599e-09
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CSF1,Macrophage colony-stimulating factor 1,28384,448,2.27 [1.71-3.03],1.995344806128234e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,EFNA4,Ephrin-A4,28017,435,2.30 [1.77-2.99],4.546668760319146e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,FABP1,"Fatty acid-binding protein, liver",28239,448,1.26 [1.16-1.37],4.46170352172422e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,FSTL3,Follistatin-related protein 3,28198,446,2.13 [1.66-2.72],1.525374831137721e-09
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IGFBP4,Insulin-like growth factor-binding protein 4,27888,437,1.71 [1.43-2.06],8.132005401711187e-09
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IGFBPL1,Insulin-like growth factor-binding protein-like 1,28264,445,2.04 [1.64-2.53],1.0873975558500232e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,28239,448,1.60 [1.35-1.89],8.629626911364755e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,LGALS9,Galectin-9,28241,446,1.98 [1.55-2.52],4.0107953944578624e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,NECTIN2,Nectin-2,28231,444,2.25 [1.72-2.95],4.062864208723974e-09
Chapter XI Diseases of the digestive system,Diseases of peritoneum,NT5C1A,Cytosolic 5'-nucleotidase 1A,24476,386,1.76 [1.46-2.11],1.5496535899269484e-09
Chapter XI Diseases of the digestive system,Diseases of peritoneum,PALM2,Paralemmin-2,24476,386,1.95 [1.60-2.39],7.648395206757777e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,PGF,Placenta growth factor,28596,445,1.82 [1.49-2.22],3.842917828692154e-09
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RBFOX3,RNA binding protein fox-1 homolog 3,24511,390,1.69 [1.41-2.03],1.9780449563400266e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RBP5,Retinol-binding protein 5,28133,439,1.47 [1.29-1.67],6.452291502628441e-09
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RNASE1,Ribonuclease pancreatic,24572,395,2.49 [1.79-3.46],6.53227758573343e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RNASE6,Ribonuclease K6,24397,393,2.02 [1.65-2.48],1.6804484037993762e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,SPON2,Spondin-2,28129,442,2.09 [1.65-2.64],6.976293240752495e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TGFBR2,TGF-beta receptor type-2,28325,443,1.97 [1.56-2.48],1.0381386249481722e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,28066,435,1.78 [1.45-2.18],2.9508387144828605e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,28289,448,2.21 [1.72-2.85],7.91865604897669e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,28247,443,2.11 [1.60-2.77],8.68965504611771e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,28247,443,1.54 [1.32-1.79],3.5087415655175384e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,WFDC2,WAP four-disulfide core domain protein 2,26797,415,1.78 [1.44-2.19],5.81789209178157e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,YAP1,Transcriptional coactivator YAP1,24476,386,2.61 [1.93-3.54],6.41656727072695e-10
