Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,ACTA2,"Actin, aortic smooth muscle",22648,79,1.75 [1.30-2.37],0.0002353185268813
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19988,72,3.37 [1.93-5.88],1.879269851451017e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,ANGPTL4,Angiopoietin-related protein 4,23143,80,2.17 [1.41-3.36],0.0004576055332545
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,ANXA10,Annexin A10,22555,79,1.52 [1.26-1.82],6.585893270049713e-06
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,ANXA5,Annexin A5,22484,78,2.48 [1.59-3.87],5.733231216457858e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,ASGR2,Asialoglycoprotein receptor 2,20096,72,3.38 [1.65-6.93],0.0008990970587336
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,ATRAID,All-trans retinoic acid-induced differentiation factor,19988,72,2.46 [1.81-3.35],9.163192073466813e-09
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,ATXN2,Ataxin-2,19423,69,1.28 [1.11-1.47],0.0008366073448842
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,BOLA1,BolA-like protein 1,19423,69,1.61 [1.21-2.13],0.000992608098242
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,BTN2A1,Butyrophilin subfamily 2 member A1,23184,80,2.91 [1.58-5.36],0.0006111128101696
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,C1QA,Complement C1q subcomponent subunit A,23205,80,5.76 [2.90-11.44],5.576733545894188e-07
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CA12,Carbonic anhydrase 12,22978,78,2.72 [1.64-4.50],0.0001032912177472
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CALB1,Calbindin,22978,78,2.32 [1.59-3.39],1.411343687982912e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CAPG,Macrophage-capping protein,22885,78,1.69 [1.26-2.26],0.0004197076824054
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CCL7,C-C motif chemokine 7,23032,80,1.54 [1.21-1.95],0.0003732291375426
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CCN3,CCN family member 3,23332,80,2.48 [1.55-3.96],0.0001392126584134
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CD160,CD160 antigen,23312,80,2.13 [1.49-3.04],2.979860759062705e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CD27,CD27 antigen,23181,79,2.35 [1.62-3.40],6.052189479075349e-06
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CD300E,CMRF35-like molecule 2,23195,78,2.06 [1.36-3.11],0.0006264121740786
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CD302,CD302 antigen,22978,78,3.47 [2.23-5.42],4.183839601051772e-08
