Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19729,36,1.52 [1.20-1.93],0.0005483289314883
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,APOA1,Apolipoprotein A-I,20122,37,3.06 [1.74-5.36],9.63261026791619e-05
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,APOE,Apolipoprotein E,20122,37,1.46 [1.19-1.80],0.0003715997281317
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,CLEC3B,Tetranectin,19641,37,3.78 [1.86-7.71],0.0002472636744284
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,IL5RA,Interleukin-5 receptor subunit alpha,23042,40,2.13 [1.45-3.14],0.0001250547655478
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,KIR2DL3,Killer cell immunoglobulin-like receptor 2DL3,22579,39,0.52 [0.35-0.75],0.0005802936932304
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,LRTM2,Leucine-rich repeat and transmembrane domain-containing protein 2,20045,38,2.98 [1.62-5.47],0.0004203207479348
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,NXPH1,Neurexophilin-1,22566,38,1.90 [1.33-2.71],0.0004619560044307
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,SERPINA1,Alpha-1-antitrypsin,19724,35,24.73 [7.48-81.72],1.4365894659567586e-07
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,23123,40,2.03 [1.34-3.09],0.0008777093814695
