Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AGER,Advanced glycosylation end product-specific receptor,23085,258,1.61 [1.24-2.08],0.0002978626849396
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ATRAID,All-trans retinoic acid-induced differentiation factor,20025,217,1.82 [1.29-2.56],0.0006916971460963
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CALCB,Calcitonin gene-related peptide 2,20084,218,1.49 [1.18-1.89],0.0008106712393676
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CELA2A,Chymotrypsin-like elastase family member 2A,20131,217,0.71 [0.58-0.87],0.0007672421883923
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",20084,218,1.65 [1.24-2.18],0.0005361683731595
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",CHRDL1,Chordin-like protein 1,23188,259,1.83 [1.29-2.58],0.0006326504627918
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",23224,258,1.75 [1.28-2.38],0.0003984629065342
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",EFCAB14,EF-hand calcium-binding domain-containing protein 14,20025,217,1.99 [1.49-2.64],2.4939931064136955e-06
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",FGF19,Fibroblast growth factor 19,23229,259,1.28 [1.11-1.47],0.0007539187610184
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",FOLR1,Folate receptor alpha,23124,256,1.89 [1.33-2.69],0.0004126725434355
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",LMOD1,Leiomodin-1,20075,216,1.70 [1.30-2.21],0.0001076521465733
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",MERTK,Tyrosine-protein kinase Mer,23356,262,2.27 [1.51-3.42],8.148639585521281e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",MMP7,Matrilysin,22657,248,1.58 [1.24-2.01],0.000186018662919
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",NBL1,Neuroblastoma suppressor of tumorigenicity 1,23224,258,2.08 [1.41-3.07],0.0002354747129258
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",NEFL,Neurofilament light polypeptide,22530,250,1.55 [1.23-1.96],0.0001807665491315
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PENK,Proenkephalin-A,19693,212,1.78 [1.27-2.49],0.0008716313156479
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PTPRN2,Receptor-type tyrosine-protein phosphatase N2,22859,253,1.85 [1.34-2.55],0.0001796464860252
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",PTPRR,Receptor-type tyrosine-protein phosphatase R,20084,218,1.88 [1.36-2.60],0.0001463822541804
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",RASA1,Ras GTPase-activating protein 1,22599,250,1.62 [1.27-2.06],9.88749347493864e-05
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",RBFOX3,RNA binding protein fox-1 homolog 3,20075,216,1.55 [1.20-2.00],0.0007505617832974
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",RLN2,Prorelaxin H2,19652,212,1.47 [1.18-1.84],0.000534569789185
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ROBO2,Roundabout homolog 2,23315,258,2.38 [1.52-3.73],0.0001513180204243
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",SEPTIN8,Septin-8,20055,218,1.74 [1.26-2.40],0.0007167723908313
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",SYT1,Synaptotagmin-1,20084,218,1.49 [1.22-1.83],0.0001244461682389
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,23356,262,1.58 [1.22-2.04],0.0005445145604608
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",TNFSF13,Tumor necrosis factor ligand superfamily member 13,23229,259,1.97 [1.33-2.94],0.0008049454830356
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",YAP1,Transcriptional coactivator YAP1,20084,218,2.42 [1.62-3.63],1.731403451779658e-05
