Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,22728,130,0.33 [0.18-0.61],0.0003648027979917
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,ADM,Pro-adrenomedullin,22632,129,3.36 [1.83-6.18],9.653323058579302e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,AGRN,Agrin,22546,129,2.28 [1.58-3.30],1.2235882868686928e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,AMBP,Protein AMBP,22596,129,4.38 [2.20-8.73],2.6761711764474382e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,AREG,Amphiregulin,22340,128,1.71 [1.25-2.32],0.0006527129488938
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,B4GALT1,"Beta-1,4-galactosyltransferase 1",22546,129,2.52 [1.48-4.28],0.0006544105504454
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CALCB,Calcitonin gene-related peptide 2,19478,108,1.63 [1.24-2.13],0.0003840126648841
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CALY,Neuron-specific vesicular protein calcyon,18841,105,1.67 [1.30-2.14],5.662136955673789e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CCL3,C-C motif chemokine 3,22393,126,1.35 [1.15-1.59],0.0002758287067653
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CCN4,CCN family member 4,22632,129,1.81 [1.27-2.56],0.0008909218530713
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CD302,CD302 antigen,22340,128,2.25 [1.43-3.54],0.000421221924141
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CD4,T-cell surface glycoprotein CD4,22355,125,1.71 [1.26-2.33],0.0006529844996831
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,22035,121,1.63 [1.23-2.15],0.0005848764076127
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CHI3L1,Chitinase-3-like protein 1,22015,121,1.42 [1.19-1.69],8.70912355602873e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CHRDL1,Chordin-like protein 1,22507,129,2.53 [1.57-4.07],0.00014056487244
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CLEC4D,C-type lectin domain family 4 member D,22393,126,1.77 [1.40-2.25],1.8454038760824955e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CLEC5A,C-type lectin domain family 5 member A,22381,130,2.33 [1.45-3.76],0.000517562173417
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CLEC6A,C-type lectin domain family 6 member A,21955,120,1.72 [1.26-2.35],0.0006712470364282
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CLSTN2,Calsyntenin-2,22672,130,1.79 [1.29-2.48],0.0004529330649621
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,COL18A1,Collagen alpha-1(XVIII) chain,22564,128,4.31 [2.29-8.09],5.704397635833086e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,COL6A3,Collagen alpha-3(VI) chain,22728,130,2.11 [1.44-3.10],0.0001298153437404
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,COLEC12,Collectin-12,22441,129,2.59 [1.52-4.43],0.0005056933573397
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CSF3R,Granulocyte colony-stimulating factor receptor,18936,106,2.43 [1.61-3.67],2.479930976449106e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CST3,Cystatin-C,22538,128,2.67 [1.65-4.33],6.909131716723382e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,CXCL13,C-X-C motif chemokine 13,22624,131,1.34 [1.15-1.58],0.0002793112261596
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,EDA2R,Tumor necrosis factor receptor superfamily member 27,22632,129,2.27 [1.59-3.23],6.343947449941538e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,ENPP6,Glycerophosphocholine cholinephosphodiesterase ENPP6,19009,108,0.40 [0.24-0.65],0.0002589783951687
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,EPHB6,Ephrin type-B receptor 6,22215,126,2.38 [1.50-3.76],0.0002236664068083
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,F9,Coagulation factor IX,22527,127,5.14 [2.32-11.37],5.4161544878724346e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,FAM20A,Pseudokinase FAM20A,19508,108,2.39 [1.49-3.85],0.0003077622497274
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other necrotizing vasculopathies,FAP,Prolyl endopeptidase FAP,22728,130,0.37 [0.21-0.64],0.0004307662970968
