Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ACVRL1,Serine/threonine-protein kinase receptor R3,22329,84,2.11 [1.06-4.20],0.0338613299297933
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ADA2,Adenosine deaminase 2,22454,87,1.62 [1.07-2.44],0.0223368595699462
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19068,69,2.03 [1.11-3.72],0.0209156217388091
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22702,87,2.13 [1.21-3.75],0.0089076043675099
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19555,67,2.28 [1.14-4.55],0.0191150290108931
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,19068,69,2.11 [1.21-3.69],0.008686027696042
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ADAMTSL2,ADAMTS-like protein 2,19666,69,2.22 [1.23-4.03],0.0083906243818644
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ADGRE1,Adhesion G protein-coupled receptor E1,19555,67,1.67 [1.14-2.46],0.009190582498303
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ADGRG2,Adhesion G-protein coupled receptor G2,22567,87,0.36 [0.18-0.73],0.0045588160223967
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ADM,Pro-adrenomedullin,22743,89,2.43 [1.18-5.01],0.0156827571795013
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",AGRN,Agrin,22658,88,2.12 [1.39-3.25],0.000503311263985
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",AGT,Angiotensinogen,19663,68,2.61 [1.30-5.25],0.0068872801528575
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,19557,67,1.39 [1.07-1.80],0.0139843895020359
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",AIF1,Allograft inflammatory factor 1,22064,84,1.45 [1.03-2.06],0.0352425601057673
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",19608,70,1.65 [1.11-2.45],0.0124943227090343
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ALMS1,Alstrom syndrome protein 1,19295,65,1.50 [1.05-2.16],0.0264875260369857
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ANGPT2,Angiopoietin-2,22743,89,1.68 [1.05-2.67],0.0290920694120904
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ANGPTL4,Angiopoietin-related protein 4,22617,87,1.58 [1.04-2.41],0.0326393693155682
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ANKRA2,Ankyrin repeat family A protein 2,18936,67,1.41 [1.01-1.96],0.041677043007247
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,19159,67,1.49 [1.01-2.18],0.0441382946574053
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",AP1G2,AP-1 complex subunit gamma-like 2,19557,67,1.34 [1.01-1.77],0.0396514794628763
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",APOC1,Apolipoprotein C-I,19647,70,0.47 [0.25-0.91],0.025206150375514
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",APOM,Apolipoprotein M,22639,89,0.38 [0.20-0.71],0.0025847872180745
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",AREG,Amphiregulin,22451,88,2.10 [1.47-2.99],4.1379210504510434e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ARNT,Aryl hydrocarbon receptor nuclear translocator,22140,84,1.71 [1.18-2.47],0.0045480512907039
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ASGR1,Asialoglycoprotein receptor 1,22365,84,2.00 [1.11-3.62],0.0216077027025762
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ATRAID,All-trans retinoic acid-induced differentiation factor,19555,67,2.05 [1.28-3.27],0.0027525799582158
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ATXN2,Ataxin-2,19008,70,1.21 [1.04-1.42],0.0160100266144417
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",B2M,Beta-2-microglobulin,19681,70,1.78 [1.26-2.52],0.0011888714237874
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",19159,67,2.49 [1.31-4.74],0.0055135698019469
