Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",19772,2688,1.04 [1.00-1.09],0.0460419650166564
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ACAN,Aggrecan core protein,20022,2728,0.87 [0.77-0.98],0.0225679123869109
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ACE2,Angiotensin-converting enzyme 2,19823,2695,1.14 [1.07-1.21],7.354905356406327e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ACP1,Low molecular weight phosphotyrosine protein phosphatase,17069,2270,0.90 [0.82-0.99],0.0302568496738745
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ACP5,Tartrate-resistant acid phosphatase type 5,20322,2757,1.11 [1.00-1.24],0.0458551663669473
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ACVRL1,Serine/threonine-protein kinase receptor R3,19994,2717,1.25 [1.09-1.43],0.0011166300143102
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,16987,2252,1.08 [1.00-1.16],0.0406441597336398
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADA2,Adenosine deaminase 2,20131,2733,1.18 [1.09-1.27],4.234683534708396e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,20027,2723,0.90 [0.82-0.99],0.0278114745790252
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,20331,2763,1.13 [1.01-1.27],0.0401285326698161
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,17507,2333,1.17 [1.03-1.33],0.0188212789126913
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,20110,2724,1.09 [1.01-1.18],0.0364923818573483
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,20289,2760,0.88 [0.81-0.94],0.0005729899875785
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADAMTSL2,ADAMTS-like protein 2,17596,2346,1.21 [1.07-1.36],0.0017221257405537
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADGRG1,Adhesion G-protein coupled receptor G1,20110,2724,1.05 [1.01-1.10],0.0112398708160105
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADGRG2,Adhesion G-protein coupled receptor G2,20215,2750,0.87 [0.77-0.99],0.033340365804302
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADM,Pro-adrenomedullin,20377,2764,1.26 [1.10-1.44],0.0005573442190694
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",20106,2749,1.08 [1.04-1.14],0.0006155466450202
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ALPP,"Alkaline phosphatase, placental type",20110,2724,1.07 [1.03-1.11],0.0001226612897466
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,AMBP,Protein AMBP,20345,2761,1.26 [1.07-1.49],0.0061831253759583
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ANGPT2,Angiopoietin-2,20377,2764,1.16 [1.06-1.27],0.001665636133629
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ANXA10,Annexin A10,19754,2685,1.04 [1.00-1.08],0.0438612611019581
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,AOC3,Membrane primary amine oxidase,20335,2749,1.19 [1.06-1.34],0.0029955836347318
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,AP2B1,AP-2 complex subunit beta,17103,2275,1.09 [1.01-1.19],0.0322910077284214
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,APLP1,Amyloid-like protein 1,20215,2750,0.93 [0.87-0.99],0.0342511697261254
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,APOF,Apolipoprotein F,17603,2331,0.82 [0.70-0.96],0.014988747630441
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,APOH,Beta-2-glycoprotein 1,20235,2744,1.12 [1.02-1.23],0.0150118863855939
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,APOL1,Apolipoprotein L1,17603,2331,0.92 [0.86-0.98],0.0168833586052362
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,AREG,Amphiregulin,20110,2724,1.23 [1.14-1.33],2.0277704972181653e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ARG1,Arginase-1,20067,2722,0.93 [0.87-0.99],0.018418483285208
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ASGR1,Asialoglycoprotein receptor 1,20027,2723,1.20 [1.07-1.34],0.00190303947348
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",17142,2283,1.18 [1.05-1.32],0.0040258969089403
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,B4GALT1,"Beta-1,4-galactosyltransferase 1",20300,2759,1.14 [1.01-1.29],0.0354151462996772
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,19772,2688,1.08 [1.02-1.14],0.0067584693813132
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,BCAM,Basal cell adhesion molecule,20235,2744,1.17 [1.02-1.35],0.0258458117955918
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,BCAN,Brevican core protein,20027,2723,0.81 [0.74-0.90],3.868122425541989e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,BMP10,Bone morphogenetic protein 10,17203,2278,1.24 [1.07-1.43],0.003280980791651
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,BMPER,BMP-binding endothelial regulator protein,17203,2278,1.21 [1.02-1.45],0.0320720512675719
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,BST2,Bone marrow stromal antigen 2,20366,2768,1.15 [1.08-1.22],9.693120351813829e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,C1QA,Complement C1q subcomponent subunit A,20316,2755,1.36 [1.16-1.58],9.164921315493874e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,20335,2749,1.13 [1.04-1.22],0.0022280589803139
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,C3,Complement C3,16719,2225,1.09 [1.00-1.19],0.0470434405146365
