Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),A1BG,Alpha-1B-glycoprotein,17924,124,4.44 [1.59-12.36],0.0043869141587533
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ABCA2,ATP-binding cassette sub-family A member 2,17311,119,1.83 [1.21-2.77],0.0043152497024941
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ACE2,Angiotensin-converting enzyme 2,20107,153,1.69 [1.36-2.11],2.8223020910160904e-06
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ACP5,Tartrate-resistant acid phosphatase type 5,20591,155,1.92 [1.39-2.66],8.238172458307573e-05
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ACTA2,"Actin, aortic smooth muscle",20107,153,1.80 [1.45-2.23],1.0281277374591793e-07
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ACTN2,Alpha-actinin-2,17311,119,1.36 [1.04-1.77],0.0233367521720244
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ACTN4,Alpha-actinin-4,20103,150,1.50 [1.08-2.07],0.0146804455448679
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ACVRL1,Serine/threonine-protein kinase receptor R3,20272,156,4.86 [3.14-7.50],1.0431321674809335e-12
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,17311,119,1.48 [1.11-1.97],0.0081469315632401
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADA2,Adenosine deaminase 2,20384,153,2.34 [1.75-3.13],9.347955823750702e-09
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,17376,118,2.01 [1.25-3.22],0.0040519623878397
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,20107,153,1.93 [1.22-3.06],0.004932635976953
Chapter X Diseases of the respiratory system,All influenza (not pneumonia),ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,20301,156,1.76 [1.19-2.62],0.0046864709915147
