Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Acute pharyngitis,ACE2,Angiotensin-converting enzyme 2,22553,65,1.59 [1.14-2.22],0.0062052827710403
Chapter X Diseases of the respiratory system,Acute pharyngitis,ACTA2,"Actin, aortic smooth muscle",22553,65,1.57 [1.09-2.26],0.0147234638177043
Chapter X Diseases of the respiratory system,Acute pharyngitis,ACVRL1,Serine/threonine-protein kinase receptor R3,22746,65,2.60 [1.27-5.32],0.0090251896559551
Chapter X Diseases of the respiratory system,Acute pharyngitis,ACY1,Aminoacylase-1,22986,66,1.47 [1.06-2.05],0.0200839944713305
Chapter X Diseases of the respiratory system,Acute pharyngitis,ADA,Adenosine deaminase,23210,67,1.95 [1.19-3.20],0.0084712870663296
Chapter X Diseases of the respiratory system,Acute pharyngitis,ADA2,Adenosine deaminase 2,22872,65,1.68 [1.06-2.67],0.0281730420473584
Chapter X Diseases of the respiratory system,Acute pharyngitis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22781,66,2.10 [1.16-3.79],0.0142981457682408
Chapter X Diseases of the respiratory system,Acute pharyngitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23125,66,2.60 [1.45-4.67],0.0013506173033499
Chapter X Diseases of the respiratory system,Acute pharyngitis,ADGRB3,Adhesion G protein-coupled receptor B3,22746,65,1.90 [1.02-3.54],0.0437641988456604
Chapter X Diseases of the respiratory system,Acute pharyngitis,ADH1B,All-trans-retinol dehydrogenase,19568,51,1.51 [1.11-2.04],0.0079174699237063
Chapter X Diseases of the respiratory system,Acute pharyngitis,AGR2,Anterior gradient protein 2 homolog,22271,65,1.36 [1.11-1.66],0.0034046096662752
Chapter X Diseases of the respiratory system,Acute pharyngitis,AGRN,Agrin,23084,66,2.22 [1.38-3.57],0.0009470517737834
Chapter X Diseases of the respiratory system,Acute pharyngitis,AGRP,Agouti-related protein,23210,67,1.56 [1.03-2.36],0.0355281707082311
Chapter X Diseases of the respiratory system,Acute pharyngitis,AKR7L,Aflatoxin B1 aldehyde reductase member 4,19403,53,1.41 [1.05-1.90],0.0233509036205685
Chapter X Diseases of the respiratory system,Acute pharyngitis,ALCAM,CD166 antigen,23270,68,3.02 [1.07-8.57],0.0374236162545901
Chapter X Diseases of the respiratory system,Acute pharyngitis,AMBP,Protein AMBP,23132,66,2.90 [1.07-7.88],0.036698408991654
Chapter X Diseases of the respiratory system,Acute pharyngitis,AMOT,Angiomotin,19568,51,2.10 [1.14-3.86],0.0167359965226315
Chapter X Diseases of the respiratory system,Acute pharyngitis,ANGPT2,Angiopoietin-2,23169,66,2.27 [1.37-3.78],0.0015315056354325
