Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,ACRV1,Acrosomal protein SP-10,18544,65,1.39 [1.06-1.83],0.0186958310300524
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,ADGRF5,Adhesion G protein-coupled receptor F5,19108,67,2.89 [1.37-6.12],0.0055040790458402
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,AKR1B10,Aldo-keto reductase family 1 member B10,18583,67,0.60 [0.39-0.94],0.0243000527298106
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,AKR1C4,Aldo-keto reductase family 1 member C4,21534,71,1.36 [1.04-1.79],0.0263370545189802
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,AMOT,Angiomotin,18689,65,1.90 [1.07-3.36],0.028288108791314
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,ANGPT1,Angiopoietin-1,21857,77,1.31 [1.02-1.67],0.0352007911046398
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,APOL1,Apolipoprotein L1,19118,66,1.54 [1.12-2.10],0.0071553588313678
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,APP,Amyloid-beta precursor protein,21954,78,1.41 [1.06-1.89],0.0200660534406172
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,ASPN,Asporin,19108,67,1.77 [1.02-3.07],0.0436525942322599
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,B4GALT1,"Beta-1,4-galactosyltransferase 1",22045,77,0.43 [0.21-0.91],0.0271733854561611
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,BDNF,Brain-derived neurotrophic factor,19116,66,1.62 [1.19-2.19],0.0018982143127249
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,BSND,Barttin,18424,65,1.56 [1.06-2.29],0.0251582802629578
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,BTLA,B- and T-lymphocyte attenuator,18424,65,1.26 [1.06-1.50],0.0087836821905237
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,C5,Complement C5,19135,67,4.06 [1.34-12.23],0.0129228999828428
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,C7,Complement component C7,18660,63,0.48 [0.23-1.00],0.048885796108302
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,CAPN3,Calpain-3,19020,66,1.66 [1.16-2.37],0.0050967304218533
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,CCL15,C-C motif chemokine 15,22217,77,0.56 [0.33-0.93],0.0264279402587546
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,CCL28,C-C motif chemokine 28,21821,77,1.47 [1.09-1.98],0.0124368734004602
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,CCL5,C-C motif chemokine 5,22066,76,1.24 [1.02-1.52],0.0302161591072158
