Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,"Haemangioma, any site",ABO,Histo-blood group ABO system transferase,20127,107,1.16 [1.02-1.31],0.024731853396559
Chapter II Neoplasms,"Haemangioma, any site",ACTN2,Alpha-actinin-2,19431,106,1.61 [1.24-2.08],0.0003205934695433
Chapter II Neoplasms,"Haemangioma, any site",ACVRL1,Serine/threonine-protein kinase receptor R3,22884,122,2.04 [1.15-3.63],0.0151423786637128
Chapter II Neoplasms,"Haemangioma, any site",ADAMTSL2,ADAMTS-like protein 2,20126,108,1.71 [1.02-2.85],0.0408152857634616
Chapter II Neoplasms,"Haemangioma, any site",ADGRG2,Adhesion G-protein coupled receptor G2,23125,122,0.51 [0.28-0.92],0.0258813982563137
Chapter II Neoplasms,"Haemangioma, any site",ADRA2A,Alpha-2A adrenergic receptor,19431,106,1.25 [1.01-1.54],0.0405622346619401
Chapter II Neoplasms,"Haemangioma, any site",AGRN,Agrin,23225,124,1.79 [1.20-2.67],0.0043113735379372
Chapter II Neoplasms,"Haemangioma, any site",AGRP,Agouti-related protein,23351,124,1.43 [1.04-1.95],0.0263058841547158
Chapter II Neoplasms,"Haemangioma, any site",ALPI,Intestinal-type alkaline phosphatase,19523,103,0.81 [0.69-0.95],0.0113286435392088
Chapter II Neoplasms,"Haemangioma, any site",AMN,Protein amnionless,22683,118,0.68 [0.47-0.97],0.0339166491518994
Chapter II Neoplasms,"Haemangioma, any site",ANXA4,Annexin A4,23027,122,0.79 [0.62-0.99],0.0425574749922026
Chapter II Neoplasms,"Haemangioma, any site",APOC1,Apolipoprotein C-I,20112,106,0.47 [0.27-0.81],0.0070296201956886
Chapter II Neoplasms,"Haemangioma, any site",AREG,Amphiregulin,23015,122,1.55 [1.11-2.18],0.0105452616266987
Chapter II Neoplasms,"Haemangioma, any site",ARHGAP1,Rho GTPase-activating protein 1,22606,119,0.69 [0.48-0.98],0.0405708096901864
Chapter II Neoplasms,"Haemangioma, any site",ARSA,Arylsulfatase A,23151,123,0.49 [0.33-0.73],0.0004629031233702
Chapter II Neoplasms,"Haemangioma, any site",ART5,Ecto-ADP-ribosyltransferase 5,19457,104,1.24 [1.00-1.53],0.0484223296357215
Chapter II Neoplasms,"Haemangioma, any site",ASGR1,Asialoglycoprotein receptor 1,22920,122,1.96 [1.20-3.18],0.0068283311885828
Chapter II Neoplasms,"Haemangioma, any site",ATP1B4,Protein ATP1B4,19388,103,1.53 [1.09-2.15],0.0147389224587129
Chapter II Neoplasms,"Haemangioma, any site",B2M,Beta-2-microglobulin,20146,106,1.59 [1.16-2.19],0.0039705611516093
Chapter II Neoplasms,"Haemangioma, any site",BLMH,Bleomycin hydrolase,23412,123,0.60 [0.38-0.93],0.0220646200087731
Chapter II Neoplasms,"Haemangioma, any site",BRME1,Break repair meiotic recombinase recruitment factor 1,19457,104,1.37 [1.02-1.85],0.035976172059811
Chapter II Neoplasms,"Haemangioma, any site",BST2,Bone marrow stromal antigen 2,23309,123,1.45 [1.12-1.86],0.0040496438916932
Chapter II Neoplasms,"Haemangioma, any site",BTD,Biotinidase,20146,106,0.38 [0.17-0.86],0.0211287279569497
Chapter II Neoplasms,"Haemangioma, any site",BTN2A1,Butyrophilin subfamily 2 member A1,23225,124,1.94 [1.13-3.33],0.015502449742625
Chapter II Neoplasms,"Haemangioma, any site",BTN3A2,Butyrophilin subfamily 3 member A2,23070,124,1.53 [1.06-2.23],0.0249406776706469
Chapter II Neoplasms,"Haemangioma, any site",C1QA,Complement C1q subcomponent subunit A,23244,123,2.72 [1.39-5.31],0.0034235819272506
Chapter II Neoplasms,"Haemangioma, any site",C1QL2,Complement C1q-like protein 2,19523,103,1.44 [1.01-2.05],0.0466924469716218
Chapter II Neoplasms,"Haemangioma, any site",C1QTNF6,Complement C1q tumor necrosis factor-related protein 6,20070,108,1.89 [1.28-2.78],0.0012700226085259
Chapter II Neoplasms,"Haemangioma, any site",C5,Complement C5,20146,106,2.94 [1.05-8.23],0.0400790385954473
Chapter II Neoplasms,"Haemangioma, any site",CA11,Carbonic anhydrase-related protein 11,22606,119,1.49 [1.08-2.04],0.0136358027597564
Chapter II Neoplasms,"Haemangioma, any site",CA13,Carbonic anhydrase 13,22885,119,0.84 [0.72-0.98],0.0222374936335524
Chapter II Neoplasms,"Haemangioma, any site",CA3,Carbonic anhydrase 3,23375,123,1.34 [1.05-1.71],0.0192208379203757
Chapter II Neoplasms,"Haemangioma, any site",CA6,Carbonic anhydrase 6,23083,123,0.67 [0.52-0.87],0.0022932006242952
Chapter II Neoplasms,"Haemangioma, any site",CA9,Carbonic anhydrase 9,23311,125,1.48 [1.10-2.00],0.0103300160103027
Chapter II Neoplasms,"Haemangioma, any site",CADPS,Calcium-dependent secretion activator 1,19573,105,1.46 [1.07-1.99],0.0174519154137881
Chapter II Neoplasms,"Haemangioma, any site",CAPN3,Calpain-3,20020,107,1.52 [1.10-2.09],0.0102865472005143
Chapter II Neoplasms,"Haemangioma, any site",CASP9,Caspase-9,19523,103,0.70 [0.50-0.97],0.0339280000822511
Chapter II Neoplasms,"Haemangioma, any site",CBLN4,Cerebellin-4,23311,125,0.57 [0.35-0.93],0.0242414350578299
Chapter II Neoplasms,"Haemangioma, any site",CCL14,C-C motif chemokine 14,23095,123,1.49 [1.05-2.11],0.0253606016457077
