Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,1.43108297020396,7,3.41132584727421,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.139965572218718,1,4.50223476828981,377,Colon
Esophagus,0.0,1,1.66353759235115,790,Esophagus
Fallopian Tube,0.0867325535338053,1,3.02928141817031,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.34357852141676,2,3.87939596635249,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.257714024653697,2,3.13574178749898,374,Lung
Muscle,0.0,1,1.81756885090218,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.436414037299512,2,5.39278670047901,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.117539098784107,1,3.71775446775447,121,Prostate
Salivary Gland,0.436414037299512,2,4.88302079346855,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,1.89769931974135,4,9.30319601409649,103,Small Intestine
Spleen,8.31611898875411,12,11.8728287841191,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,1,0.665866471836621,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
