Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.264897520257238,2,2.70822131031555,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.33821867003571,1,9.23696911196911,13,Bladder
Brain,0.140047294575595,5,1.28418637107813,1401,Brain
Breast,0.0,1,0.614335237850677,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.140047294575595,1,2.3727994049095,377,Colon
Esophagus,0.33821867003571,3,2.63018781493358,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.609988526262111,486,Heart
Kidney,0.17051426515257,2,2.04454652280739,36,Kidney
Liver,0.0,1,0.842459723567216,141,Liver
Lung,8.53800908286176,13,10.742034366635,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.264897520257238,2,2.84214434214434,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.140047294575595,2,1.77147352832284,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.381741274877366,3,3.86022589753933,71,Salivary Gland
Skin,0.257435549306687,3,1.99461543806017,659,Skin
Small Intestine,0.0,1,1.22575893428974,103,Small Intestine
Spleen,14.4066423030419,21,10.9502778988666,118,Spleen
Stomach,0.33821867003571,2,3.51884537598823,206,Stomach
Testis,0.0,2,0.70185925409806,203,Testis
Thyroid,0.0458192630444016,1,1.60642941077724,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.381741274877366,2,5.1727027027027,95,Vagina
