Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.736115384615385,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0007319575379928,5,1.18787239324727,1401,Brain
Breast,0.0,2,1.13652019002375,215,Breast
Cervix Uteri,0.11050370130365,2,2.13604910714286,11,Cervix Uteri
Colon,0.308414608040517,2,4.38967889908257,377,Colon
Esophagus,0.282083119212713,3,2.43292372881356,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.308414608040517,4,2.25695754716981,486,Heart
Kidney,0.308414608040517,3,2.83680830039526,36,Kidney
Liver,0.0128627184935979,2,1.55855048859935,141,Liver
Lung,0.308414608040517,4,3.0573482428115,374,Lung
Muscle,0.0,1,0.886064814814815,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,1,1.31449175824176,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,1,0.819306506849315,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,1,1.19023631840796,71,Salivary Gland
Skin,0.11050370130365,3,1.84501928020566,659,Skin
Small Intestine,0.308414608040517,3,3.40148104265403,103,Small Intestine
Spleen,0.0128627184935979,3,1.44700100806452,118,Spleen
Stomach,0.0,1,1.62746598639456,206,Stomach
Testis,0.0,1,0.324609905020353,203,Testis
Thyroid,0.308414608040517,3,4.45784161490683,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
