Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.510734396225875,2,7.4225324801241,610,Adipose Tissue
Adrenal Gland,0.0,1,1.86050354816759,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,1,0.703924381183567,1401,Brain
Breast,0.0,1,1.68373361485,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0,0,0.0,377,Colon
Esophagus,0.0,1,2.40288763339611,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.0,1,2.80178597569902,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.0,1,2.26470240208259,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.510734396225875,2,7.78958078958079,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,1,3.52662612861618,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0,1,3.35948744953484,103,Small Intestine
Spleen,0.510734396225875,3,4.28741039426523,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0191569218213004,1,7.08851851851852,95,Vagina
