Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,2,1.22619085754557,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.172159153646601,1,5.66410180526783,377,Colon
Esophagus,0.400842663525775,2,4.18567523236741,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,1.17079498865804,4,5.82440657334145,486,Heart
Kidney,0.437340982073851,2,4.88053040928216,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.0,1,1.97248273729774,374,Lung
Muscle,1.58194109590807,4,9.14647550776583,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.953140116524791,3,6.34301811754308,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,1,3.07157759589151,71,Salivary Gland
Skin,0.0,1,1.58711335931669,659,Skin
Small Intestine,0.0,0,0.0,103,Small Intestine
Spleen,0.0,0,0.0,118,Spleen
Stomach,0.767595498455794,2,8.3998244459074,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
