Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.339012674687373,2,7.15744203440538,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,2.10318681318681,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,3,2.03635267413818,1401,Brain
Breast,0.0,1,1.6236002714625,215,Breast
Cervix Uteri,0.0,1,3.0514987244898,11,Cervix Uteri
Colon,0.0,1,6.27096985583224,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.769848785061746,3,8.10516657255788,36,Kidney
Liver,0.146792659050096,2,4.45300139599814,141,Liver
Lung,0.0,0,0.0,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,1,3.40067519545131,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0,1,3.2395057549086,103,Small Intestine
Spleen,0.0,0,0.0,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
