Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0059692417691938,1,1.22200229855702,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.718161350844278,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,2,0.463559958340398,1401,Brain
Breast,0.0,1,0.554400092694514,215,Breast
Cervix Uteri,0.000521971819239,1,1.04197517421603,11,Cervix Uteri
Colon,0.778319447947235,3,6.42392034012083,377,Colon
Esophagus,0.278242265878551,3,2.37358412567177,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0059692417691938,2,1.10095490105844,486,Heart
Kidney,0.278242265878551,3,2.76761785404415,36,Kidney
Liver,0.778319447947235,5,3.80134265512036,141,Liver
Lung,0.278242265878551,3,2.23708408010598,374,Lung
Muscle,0.0,1,0.864453477868112,469,Muscle
Nerve,0.278242265878551,2,2.81207757860711,331,Nerve
Ovary,0.0059692417691938,1,1.2824309836505,110,Ovary
Pancreas,0.0059692417691938,1,1.16701219512195,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.209311558438497,2,2.3224123286009,71,Salivary Gland
Skin,0.0059692417691938,2,1.20001253997116,659,Skin
Small Intestine,0.278242265878551,3,3.31851809039417,103,Small Intestine
Spleen,0.278242265878551,4,1.88227773406766,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0059692417691938,1,1.4497045902136,360,Thyroid
Uterus,0.278242265878551,1,7.07280118255728,93,Uterus
Vagina,0.0351696571600654,1,2.3340243902439,95,Vagina
