Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,1,1.26840744913513,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,2,0.481163501062185,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0,1,2.22262222738358,377,Colon
Esophagus,0.0,1,0.821240077236644,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.571381657511345,486,Heart
Kidney,0.0,2,1.9151448441487,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.0,3,2.32203664011,374,Lung
Muscle,0.0,1,0.897280825128926,469,Muscle
Nerve,0.0,1,1.45943266737837,331,Nerve
Ovary,0.0,1,1.33113089442203,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,1,1.20530260091945,71,Salivary Gland
Skin,0.0,3,1.86837395463864,659,Skin
Small Intestine,0.0,0,0.0,103,Small Intestine
Spleen,2.23240310040107,9,4.39595242956309,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,1,0.328718891159851,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0307487797784562,2,4.8453164556962,95,Vagina
