Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,2,1.96478800944462,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,2,1.15469079939668,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,3,0.558998773292833,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,1,0.837666316526611,11,Cervix Uteri
Colon,0.0,0,0.0,377,Colon
Esophagus,0.15130455830375,4,2.54423396477235,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.442540695523492,486,Heart
Kidney,0.0,2,1.48329845772301,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,2.40576985439277,8,4.79584038088079,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,2,2.26068981809591,331,Nerve
Ovary,0.0,1,1.03097392803275,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,1,0.642593338705345,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,2,1.86703736220856,71,Salivary Gland
Skin,0.0,2,0.964715963506225,659,Skin
Small Intestine,0.0,1,0.889276089582753,103,Small Intestine
Spleen,3.42025482918392,12,4.5396110056926,118,Spleen
Stomach,0.0,1,1.27644391089769,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,2,2.33089757642187,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.141519835158015,2,3.75274509803922,95,Vagina
