Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,1,0.465125887041898,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,5,0.879905476479459,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0,1,1.62580699966021,377,Colon
Esophagus,0.0,2,1.20144381669805,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,2,0.835910202655486,486,Heart
Kidney,0.0237642571367847,3,2.10133948177426,36,Kidney
Liver,0.0,1,0.577240921703462,141,Liver
Lung,8.43156367005604,15,8.49263400780973,374,Lung
Muscle,0.0237642571367847,3,1.9690329218107,469,Muscle
Nerve,0.0,1,1.0675479696564,331,Nerve
Ovary,0.0,2,1.9473951973952,110,Ovary
Pancreas,0.0,1,0.886064814814815,199,Pancreas
Pituitary,0.0,1,0.60689370877727,126,Pituitary
Prostate,0.0,1,1.34252244668911,121,Prostate
Salivary Gland,0.118024498274829,3,2.64496959646213,71,Salivary Gland
Skin,0.0,1,0.455560316100162,659,Skin
Small Intestine,0.514005795245512,4,3.35948744953484,103,Small Intestine
Spleen,16.0816968443994,26,9.28938918757467,118,Spleen
Stomach,0.0,1,1.20553036029226,206,Stomach
Testis,0.0,1,0.240451781496558,203,Testis
Thyroid,0.0,1,1.10070163331033,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,1,1.77212962962963,95,Vagina
