Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.04171363758967,5,3.63058653919114,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.122088044670157,3,1.28020066889632,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,4,0.550897341795835,1401,Brain
Breast,0.0,2,0.658852284071741,215,Breast
Cervix Uteri,0.150231110854748,3,1.85743400621118,11,Cervix Uteri
Colon,1.10994067649409,4,5.08948278154501,377,Colon
Esophagus,0.132106710550912,3,1.41039056742815,790,Esophagus
Fallopian Tube,0.0,1,0.856101270352478,7,Fallopian Tube
Heart,0.0,1,0.327095296691277,486,Heart
Kidney,0.132106710550912,3,1.64452655095377,36,Kidney
Liver,0.132106710550912,3,1.35526129443422,141,Liver
Lung,3.30459145540114,11,4.87403343056906,374,Lung
Muscle,0.0029641826952556,2,1.02732152442297,469,Muscle
Nerve,0.132106710550912,2,1.67094464815785,331,Nerve
Ovary,0.0,1,0.762024207676382,110,Ovary
Pancreas,0.0,1,0.693442028985507,199,Pancreas
Pituitary,0.0,2,0.94992058765138,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.150231110854748,3,2.06997620592689,71,Salivary Gland
Skin,0.132106710550912,4,1.42610185909616,659,Skin
Small Intestine,0.969207627439329,5,3.28645511367539,103,Small Intestine
Spleen,3.03929672887783,13,3.63497837774661,118,Spleen
Stomach,0.0,1,0.943458542837425,206,Stomach
Testis,0.0,3,0.564538965252787,203,Testis
Thyroid,0.132106710550912,2,1.72283733909443,360,Thyroid
Uterus,0.150231110854748,1,4.20267896354853,93,Uterus
Vagina,0.7625481032729,3,4.16065217391304,95,Vagina
