Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0893517845933378,1,5.56689936009308,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,0,0.0,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0,0,0.0,377,Colon
Esophagus,0.0893517845933378,1,3.60433145009416,790,Esophagus
Fallopian Tube,0.0893517845933378,1,6.56344307270233,7,Fallopian Tube
Heart,0.0164949762953783,1,2.50773060796646,486,Heart
Kidney,0.172738360062465,2,8.40535792709706,36,Kidney
Liver,0.0893517845933378,1,3.46344553022077,141,Liver
Lung,0.0,0,0.0,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0893517845933378,1,5.31638888888889,199,Pancreas
Pituitary,0.0893517845933378,1,3.64136225266362,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0893517845933378,1,5.28993919292427,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0,0,0.0,103,Small Intestine
Spleen,0.002913827734769,1,2.14370519713262,118,Spleen
Stomach,0.0893517845933378,1,7.23318216175359,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
