Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,1,1.11337987201862,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,2,0.42235462871014,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,1,0.949355158730159,11,Cervix Uteri
Colon,0.266917703773143,2,3.90193679918451,377,Colon
Esophagus,0.0,2,1.44173258003766,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.51644642601884,4,3.36214317083882,36,Kidney
Liver,0.195933438432193,3,2.07806731813246,141,Liver
Lung,1.28280572784086,6,4.07646432374867,374,Lung
Muscle,0.0,1,0.78761316872428,469,Muscle
Nerve,0.0,1,1.28105756358768,331,Nerve
Ovary,0.0,1,1.16843711843712,110,Ovary
Pancreas,0.0,1,1.06327777777778,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.104596342060852,2,2.11597567716971,71,Salivary Gland
Skin,0.0,2,1.09334475864039,659,Skin
Small Intestine,0.266917703773143,3,3.02353870458136,103,Small Intestine
Spleen,5.6536505095436,14,6.00237455197133,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.195933438432193,2,2.64168391994479,360,Thyroid
Uterus,0.195933438432193,1,6.44410774410774,93,Uterus
Vagina,0.0,1,2.12655555555556,95,Vagina
