Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.397900207900208,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,7,0.89893045975469,1401,Brain
Breast,0.0,1,0.307167618925339,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0862722998176147,2,2.3727994049095,377,Colon
Esophagus,0.0,3,1.31509390746679,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,2,0.609988526262111,486,Heart
Kidney,0.0,2,1.0222732614037,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,5.66034007475823,14,5.784172351265,374,Lung
Muscle,0.0,1,0.478953953953954,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0862722998176147,3,2.13160825660826,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,2,0.885736764161422,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0862722998176147,3,1.93011294876967,71,Salivary Gland
Skin,0.0,4,1.32974362537345,659,Skin
Small Intestine,0.631048688441693,5,3.06439733572435,103,Small Intestine
Spleen,8.13757084858114,21,5.4751389494333,118,Spleen
Stomach,0.0,1,0.879711343997058,206,Stomach
Testis,0.0,1,0.175464813524515,203,Testis
Thyroid,0.0,2,1.60642941077724,360,Thyroid
Uterus,0.0862722998176147,1,3.91871416871417,93,Uterus
Vagina,0.0862722998176147,2,2.58635135135135,95,Vagina
