Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.502819955763706,1,16.7445319335083,159,Adrenal Gland
Artery,0.502819955763706,1,19.6297435897436,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.265489749887348,1,6.3353194306521,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.502819955763706,1,28.4806547619048,11,Cervix Uteri
Colon,0.0,0,0.0,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.502819955763706,1,15.0463836477987,486,Heart
Kidney,0.502819955763706,1,25.2160737812912,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.502819955763706,1,20.3823216187433,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,0,0.0,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0,0,0.0,103,Small Intestine
Spleen,0.0,0,0.0,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.336839746043022,1,8.65626413387607,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
