Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,1,1.16516498234506,610,Adipose Tissue
Adrenal Gland,0.0,1,0.584111579075871,159,Adrenal Gland
Artery,0.0,2,1.36951699463327,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,5,1.10499757511374,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,1,0.993511212624585,11,Cervix Uteri
Colon,0.203483395914785,2,4.08342223170472,377,Colon
Esophagus,0.0,2,1.50878990934174,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.524873848179026,486,Heart
Kidney,0.579299943618308,4,3.51852192297086,36,Kidney
Liver,0.14893057597507,3,2.17472161199909,141,Liver
Lung,2.12172804597097,7,4.97707853480942,374,Lung
Muscle,0.0,1,0.824246339362618,469,Muscle
Nerve,0.14893057597507,2,2.68128327262539,331,Nerve
Ovary,0.0,1,1.22278303092257,110,Ovary
Pancreas,0.08515318186668,2,2.22546511627907,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,1,1.10719657526322,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0,1,1.05472280392373,103,Small Intestine
Spleen,3.40932238963998,11,4.93550731432858,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,1,0.301962702344514,203,Testis
Thyroid,0.0,1,1.38227646973855,360,Thyroid
Uterus,0.14893057597507,1,6.74383368569415,93,Uterus
Vagina,0.0,1,2.22546511627907,95,Vagina
