Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.138700590592939,1,3.85400724929521,610,Adipose Tissue
Adrenal Gland,0.103727434196606,1,1.93206137694327,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.103727434196606,2,1.46199679168895,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.175615951487853,1,6.75335215243472,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.185826292296419,2,3.47224238026125,486,Heart
Kidney,0.352533636214059,2,5.81909394952873,36,Kidney
Liver,0.108916599373243,1,2.39776998246054,141,Liver
Lung,0.108916599373243,1,2.35180634062423,374,Lung
Muscle,0.108916599373243,1,2.72635327635328,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.138700590592939,1,4.04459002535926,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.689503731880749,3,7.56282929399368,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,0,0.0,71,Salivary Gland
Skin,0.185826292296419,2,3.78465493375519,659,Skin
Small Intestine,0.138700590592939,1,3.48869850528618,103,Small Intestine
Spleen,0.0,0,0.0,118,Spleen
Stomach,0.611311924179364,2,10.0151753008896,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.138700590592939,1,4.57214524605829,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
