Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.303929768980602,1,3.68057692307692,747,Artery
Bladder,0.797158856722543,1,42.7209821428571,13,Bladder
Brain,0.303929768980602,2,2.37574478649454,1401,Brain
Breast,0.262669420321458,1,2.84130047505938,215,Breast
Cervix Uteri,0.303929768980602,1,5.34012276785714,11,Cervix Uteri
Colon,1.27505872151779,2,21.9483944954128,377,Colon
Esophagus,0.303929768980602,1,4.05487288135593,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.262669420321458,1,2.82119693396226,486,Heart
Kidney,2.85735418041582,4,18.9120553359684,36,Kidney
Liver,0.303929768980602,1,3.89637622149837,141,Liver
Lung,0.797158856722543,2,7.64337060702875,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.303929768980602,1,7.20594879518072,331,Nerve
Ovary,0.303929768980602,1,6.57245879120879,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.303929768980602,1,4.09653253424658,126,Pituitary
Prostate,0.303929768980602,1,9.06202651515152,121,Prostate
Salivary Gland,0.0,0,0.0,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.897030226831744,2,11.3382701421801,103,Small Intestine
Spleen,0.232578835630919,1,2.41166834677419,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
