Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,1,0.936487742819396,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.550366642703091,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,2,0.355251556858996,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,1,0.79852303070761,11,Cervix Uteri
Colon,0.651700825013647,3,4.92300437280288,377,Colon
Esophagus,0.10046013988193,3,1.81900839537462,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.0,2,1.41398544567988,36,Kidney
Liver,0.10046013988193,3,1.74790709001796,141,Liver
Lung,0.919552782716628,6,3.42880176763907,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,1,0.98279757625552,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,1,0.612565612597619,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.223973440611799,3,2.66968893848514,71,Salivary Gland
Skin,0.0,2,0.919635778295654,659,Skin
Small Intestine,0.651700825013647,4,3.39088452850246,103,Small Intestine
Spleen,0.919552782716628,8,2.88498643352427,118,Spleen
Stomach,0.0,1,1.2167969991735,206,Stomach
Testis,0.0,1,0.24269899440774,203,Testis
Thyroid,0.10046013988193,2,2.22197712892552,360,Thyroid
Uterus,0.10046013988193,1,5.42027754177287,93,Uterus
Vagina,0.0,1,1.78869158878505,95,Vagina
