Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0431568780289804,4,1.15187626011856,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0086591437654478,1,1.29457521645022,11,Cervix Uteri
Colon,1.799775940353,4,10.6416458159577,377,Colon
Esophagus,0.105199926121301,2,1.96599897277863,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.560714172322837,3,3.43855551563061,36,Kidney
Liver,0.469272835289075,3,2.83372816108972,141,Liver
Lung,0.469272835289075,3,2.779407493465,374,Lung
Muscle,0.0,1,1.07401795735129,469,Muscle
Nerve,0.0431568780289804,1,1.74689667761957,331,Nerve
Ovary,0.0431568780289804,1,1.59332334332334,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,1,0.993098796180988,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.578493061062117,3,4.32813206693804,71,Salivary Gland
Skin,0.0,1,0.745462335436628,659,Skin
Small Intestine,0.578493061062117,3,4.12300732442913,103,Small Intestine
Spleen,0.578493061062117,5,2.9232343597263,118,Spleen
Stomach,0.0431568780289804,1,1.97268604411462,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0431568780289804,1,1.80114812723508,360,Thyroid
Uterus,0.459131110835673,1,8.78741965105601,93,Uterus
Vagina,0.567189158177184,2,5.79969696969697,95,Vagina
