Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0404989507560053,2,1.43148840688108,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0110409355436773,2,0.841274725274725,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0240634196216865,8,1.08605475954036,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0240634196216865,2,1.22059948979592,11,Cervix Uteri
Colon,0.188549655584363,2,2.5083879423329,377,Colon
Esophagus,0.0110409355436773,2,0.92682808716707,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.322422506738545,486,Heart
Kidney,0.0865113478558179,3,1.62103331451158,36,Kidney
Liver,0.188549655584363,4,1.78120055839926,141,Liver
Lung,0.920672425567898,7,3.0573482428115,374,Lung
Muscle,0.0110409355436773,2,1.0126455026455,469,Muscle
Nerve,0.0110409355436773,1,0.823537005163511,331,Nerve
Ovary,0.0404989507560053,2,1.50227629513344,110,Ovary
Pancreas,0.0,1,0.683535714285714,199,Pancreas
Pituitary,0.0110409355436773,2,0.936350293542074,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.80485038362861,5,3.40067519545131,71,Salivary Gland
Skin,0.414149239807087,6,2.10859346309218,659,Skin
Small Intestine,0.188549655584363,3,1.94370345294516,103,Small Intestine
Spleen,1.50960932089683,11,3.0318116359447,118,Spleen
Stomach,0.0110409355436773,1,0.929980563654033,206,Stomach
Testis,0.0,1,0.185491374297344,203,Testis
Thyroid,0.0607510354334346,2,1.69822537710736,360,Thyroid
Uterus,0.756022952303251,2,8.28528138528138,93,Uterus
Vagina,0.188549655584363,2,2.73414285714286,95,Vagina
