Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,1,0.795271337156154,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.467374847374847,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,5,0.75420469412525,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,2,1.3562216553288,11,Cervix Uteri
Colon,1.19330196408582,4,5.57419542740644,377,Colon
Esophagus,0.0,1,0.514904492870595,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.358247229709494,486,Heart
Kidney,1.19330196408582,6,3.60229625447017,36,Kidney
Liver,0.0,1,0.494777932888682,141,Liver
Lung,0.566425086551656,5,2.42646685937421,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,1,0.915041116848346,331,Nerve
Ovary,0.0,2,1.6691958834816,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.566425086551656,4,3.02282239595672,71,Salivary Gland
Skin,0.0,1,0.390480270942996,659,Skin
Small Intestine,0.566425086551656,4,2.87956067102987,103,Small Intestine
Spleen,2.50485810971282,12,3.67492319508449,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,1,0.206101526997049,203,Testis
Thyroid,0.0,1,0.943458542837425,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,1,1.51896825396825,95,Vagina
