Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.284967642021349,4,1.52401807576693,610,Adipose Tissue
Adrenal Gland,0.0,4,0.764009061604942,159,Adrenal Gland
Artery,0.0,4,0.895653699912255,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,12,0.8671920133212,1401,Brain
Breast,0.0,1,0.172854781752662,215,Breast
Cervix Uteri,0.0,2,0.649748777838131,11,Cervix Uteri
Colon,1.54184391127485,6,4.00579063034151,377,Colon
Esophagus,0.483452668473347,7,1.72678997228846,790,Esophagus
Fallopian Tube,0.0,1,0.449209031591795,7,Fallopian Tube
Heart,0.289361994804748,8,1.3730540210919,486,Heart
Kidney,0.934137092691814,8,2.30108658080224,36,Kidney
Liver,0.289361994804748,6,1.42225139644047,141,Liver
Lung,5.27903599192348,18,4.18496337419065,374,Lung
Muscle,0.0,3,0.80857625686523,469,Muscle
Nerve,0.592468972080641,5,2.19192358788767,331,Nerve
Ovary,0.289361994804748,4,1.59938160698617,110,Ovary
Pancreas,0.665836254026377,6,2.18315589353612,199,Pancreas
Pituitary,0.0355941746882312,4,0.996874837231106,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.665836254026377,6,2.17229442142898,71,Salivary Gland
Skin,0.282191342568942,7,1.30951938772518,659,Skin
Small Intestine,1.28514376962453,8,2.75912277224154,103,Small Intestine
Spleen,7.4334835834487,27,3.96137158101312,118,Spleen
Stomach,0.0,1,0.495046687876672,206,Stomach
Testis,0.0,1,0.0987406555194989,203,Testis
Thyroid,0.320516636987032,4,1.80799659920176,360,Thyroid
Uterus,0.203597317445295,1,2.20520797326881,93,Uterus
Vagina,1.60279028446859,6,4.36631178707224,95,Vagina
