Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,1,1.25255235602094,610,Adipose Tissue
Adrenal Gland,0.0,1,0.627919947506562,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.256054578500678,7,1.66302135054618,1401,Brain
Breast,0.0,1,0.568260095011877,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.983441592718591,3,6.58451834862385,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,1,1.47677469135802,7,Fallopian Tube
Heart,0.0,1,0.564239386792453,486,Heart
Kidney,0.983441592718591,5,4.72801383399209,36,Kidney
Liver,0.983441592718591,5,3.89637622149837,141,Liver
Lung,0.256054578500678,3,2.29301118210863,374,Lung
Muscle,0.0436703880795313,2,1.77212962962963,469,Muscle
Nerve,0.256054578500678,2,2.88237951807229,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,1,0.819306506849315,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.483253691308754,3,3.57070895522388,71,Salivary Gland
Skin,0.0,2,1.23001285347044,659,Skin
Small Intestine,0.148272086268834,2,2.26765402843602,103,Small Intestine
Spleen,0.483253691308754,5,2.41166834677419,118,Spleen
Stomach,0.0,1,1.62746598639456,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
