Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.43695825730931,2,4.88800919422807,610,Adipose Tissue
Adrenal Gland,0.0,1,1.22520965367134,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,3,1.39067987502119,1401,Brain
Breast,0.0,1,1.10880018538903,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.656605151858818,2,8.56522712016111,377,Colon
Esophagus,0.0,1,1.58238941711451,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,1.10095490105844,486,Heart
Kidney,0.306894911413317,2,3.69015713872554,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,1.19383989331793,4,5.96555754694927,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.43695825730931,2,5.12972393460198,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,1,2.3224123286009,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0,1,2.21234539359612,103,Small Intestine
Spleen,1.19383989331793,5,4.70569433516916,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0960953833113242,1,4.6680487804878,95,Vagina
