Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0594564568815534,1,0.945322532845994,610,Adipose Tissue
Adrenal Gland,0.0594564568815534,2,0.947803694349527,159,Adrenal Gland
Artery,0.0594564568815534,2,1.1111175616836,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0594564568815534,5,0.896507466601713,1401,Brain
Breast,0.0,1,0.42887554340519,215,Breast
Cervix Uteri,0.233017542232829,3,2.41816880053908,11,Cervix Uteri
Colon,1.99268828309224,5,8.28241301713692,377,Colon
Esophagus,0.0,1,0.612056283978254,790,Esophagus
Fallopian Tube,0.0594564568815534,1,1.11454693687398,7,Fallopian Tube
Heart,0.233017542232829,4,1.70336418654325,486,Heart
Kidney,0.233017542232829,3,2.14098739652472,36,Kidney
Liver,0.233017542232829,3,1.76439677954643,141,Liver
Lung,0.535466899949508,5,2.88429079510519,374,Lung
Muscle,0.0680192543501285,2,1.33745632424878,469,Muscle
Nerve,0.0594564568815534,1,1.08769038417822,331,Nerve
Ovary,0.224723864401313,2,1.98413850300643,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0594564568815534,2,1.23668906694236,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.233017542232829,3,2.69487468318783,71,Salivary Gland
Skin,0.0,1,0.464155793762429,659,Skin
Small Intestine,0.233017542232829,3,2.56715550388983,103,Small Intestine
Spleen,0.535466899949508,7,2.54817787583688,118,Spleen
Stomach,0.233017542232829,2,2.45655243229367,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.233017542232829,2,2.24293917731161,360,Thyroid
Uterus,0.233017542232829,1,5.47141223556318,93,Uterus
Vagina,0.0680192543501285,1,1.80556603773585,95,Vagina
