Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.363646266100057,1,9.10947168015231,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.936092358988382,1,62.1396103896104,13,Bladder
Brain,0.0,0,0.0,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0,0,0.0,377,Colon
Esophagus,0.244498557695061,1,5.8979969183359,790,Esophagus
Fallopian Tube,0.363646266100057,1,10.7401795735129,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,1.067835347563,2,13.7542220625225,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,3.21227726120269,4,22.23525994772,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.363646266100057,1,10.4813800657174,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,2.59077976447064,3,25.9687924016282,71,Salivary Gland
Skin,0.18599389209107,1,4.47277401261977,659,Skin
Small Intestine,0.0,0,0.0,103,Small Intestine
Spleen,0.0,0,0.0,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,1,2.36079930923893,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
