Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.3110996427246,1,3.46407239819005,747,Artery
Bladder,0.74744214585564,1,40.2079831932773,13,Bladder
Brain,0.317930838393055,2,2.23599509317133,1401,Brain
Breast,0.593046530853231,2,5.34833030599413,215,Breast
Cervix Uteri,0.32023308541307,1,5.02599789915966,11,Cervix Uteri
Colon,1.2223131074276,2,20.6573124662709,377,Colon
Esophagus,0.317930838393055,1,3.81635094715852,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.240898423879693,1,2.65524417314095,486,Heart
Kidney,2.74537144425653,4,17.7995814926761,36,Kidney
Liver,0.74744214585564,2,7.33435524046752,141,Liver
Lung,0.74744214585564,2,7.19376057132118,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.32023308541307,1,6.78206945428774,331,Nerve
Ovary,0.32023308541307,1,6.18584356819651,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.317930838393055,1,3.85556003223207,126,Pituitary
Prostate,0.337220465589558,1,8.52896613190731,121,Prostate
Salivary Gland,0.0,0,0.0,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.32023308541307,1,5.33565653749652,103,Small Intestine
Spleen,0.2115340067211,1,2.2698055028463,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
