Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,0,0.0,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.082061882335196,1,9.75484199796126,377,Colon
Esophagus,0.082061882335196,1,3.60433145009416,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.082061882335196,1,4.20267896354853,36,Kidney
Liver,0.082061882335196,1,3.46344553022077,141,Liver
Lung,0.082061882335196,1,3.39705360312389,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.082061882335196,1,3.64136225266362,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.082061882335196,1,5.28993919292427,71,Salivary Gland
Skin,0.0474790090406238,1,2.73336189660097,659,Skin
Small Intestine,0.082061882335196,1,5.03923117430226,103,Small Intestine
Spleen,0.002913827734769,1,2.14370519713262,118,Spleen
Stomach,0.082061882335196,1,7.23318216175359,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
